Time(ms),Main(mA),Main Voltage(V),
1637592233,514.0619454946321,4.99425,
1637592233,514.1839461462115,4.993,
1637592233,514.1839461462115,4.99525,
1637592233,514.1839461462115,4.9967500000000005,
1637592233,513.2079409335769,4.9975000000000005,
1637592234,729.1490942289772,4.99275,
1637592234,679.0068264298758,4.9955,
1637592234,678.1528218688205,4.997,
1637592234,679.4948290361931,4.998,
1637592234,679.7388303393517,4.99625,
1637592235,721.3570606016987,4.99225,
1637592235,714.4033395710379,4.99375,
1637592235,700.8618828271196,4.9945,
1637592235,722.0890312365051,4.99575,
1637592235,718.185187850871,4.996,
1637592236,682.1966316395567,4.9955,
1637592236,679.2687491003311,4.9995,
1637592236,677.8048078307183,4.9965,
1637592236,679.6347344177343,4.99525,
1637592236,681.8306463221535,4.99775,
1637592237,583.8685763638981,4.99725,
1637592237,576.7928602274363,4.996,
1637592237,578.2568014970492,4.99375,
1637592237,578.2568014970492,4.9945,
1637592237,586.1864833741184,4.99575,
1637592238,531.044695552037,4.9985,
1637592238,532.0206563984455,4.9975000000000005,
1637592238,531.288685763639,4.99775,
1637592238,531.288685763639,5.00025,
1637592238,518.9671800777314,5.0005,
1637592239,679.024758888729,4.99625,
1637592239,677.3168274075141,4.99625,
1637592239,683.9045631207716,4.9915,
1637592239,692.3222254210451,4.994,
1637592239,674.1449546566864,4.99375,
1637592241,665.2393119332087,4.9925,
1637592241,681.3426658989492,4.99325,
1637592241,695.738088383475,4.9975000000000005,
1637592241,669.1431553188428,4.9975000000000005,
1637592241,674.8769252914929,4.9967500000000005,
1637592242,700.0079170865122,4.9965,
1637592242,706.9616381171729,4.996,
1637592242,670.2411112710523,4.997,
1637592242,649.5019432848712,4.9975000000000005,
1637592242,670.4851014826545,4.9967500000000005,
1637592243,695.2501079602707,4.99725,
1637592243,705.8636821649634,4.9982500000000005,
1637592243,703.0577947315388,4.998,
1637592243,707.6936087519794,4.9995,
1637592243,715.2573053116454,4.997,
1637592244,789.308334532892,4.994,
1637592244,781.744637973226,4.99225,
1637592244,760.7614797754427,4.99725,
1637592244,731.9706348063913,4.99125,
1637592244,769.1791420757162,4.9902500000000005,
1637592245,801.5078451129986,5.00175,
1637592245,769.6671224989204,4.9995,
1637592245,772.1070246149418,4.999,
1637592245,771.6190441917375,4.998,
1637592245,779.6707211746078,4.995,
1637592246,833.5925579386786,4.9945,
1637592246,812.1214193176912,4.99875,
1637592246,768.4471714409099,4.9967500000000005,
1637592246,773.2049805671513,4.99975,
1637592246,772.3510148265439,4.99875,
1637592247,809.3155318842666,4.9982500000000005,
1637592247,813.585360587304,4.99625,
1637592247,805.6556787102347,4.997,
1637592247,854.6977112422629,4.9955,
1637592247,877.5107960270622,4.99525,
1637592248,914.719303296387,4.997,
1637592248,913.1333669209732,4.99275,
1637592248,911.7914207571614,4.9965,
1637592248,894.4681157334102,4.99325,
1637592248,885.5624730099324,4.99425,
1637592249,848.3539657406076,4.995,
1637592249,840.6682740751404,4.9985,
1637592249,836.5204404779042,4.996,
1637592249,858.2355693104938,4.995,
1637592249,841.1562544983447,4.99275,
1637592250,836.276450266302,4.99875,
1637592250,829.3227292356414,4.9945,
1637592250,843.8401468259681,4.99725,
1637592250,815.1712969627179,4.99475,
1637592250,830.0546998704477,4.99525,
1637592251,916.9152152008062,4.99475,
1637592251,888.9783359723623,4.99375,
1637592251,886.6604289621421,4.996,
1637592251,914.841298402188,4.99275,
1637592251,924.7229019720744,4.9945,
1637592252,827.3708075428243,4.9995,
1637592252,795.5300849287463,5.001,
1637592252,770.7650784511301,4.9955,
1637592252,776.8648337411834,4.9975000000000005,
1637592252,771.9850295091408,4.998,
1637592253,827.9807830718297,4.996,
1637592253,839.4483230171298,4.9945,
1637592253,833.4705628328776,4.99775,
1637592253,824.4429250035988,4.9955,
1637592253,816.8792284439327,4.9967500000000005,
1637592254,775.4008924715705,4.9985,
1637592254,816.6352382323306,4.9945,
1637592254,851.2818482798331,4.99375,
1637592254,857.1376133582843,4.9955,
1637592254,844.0841370375703,4.994,
1637592255,915.6952641427955,4.994,
1637592255,957.1736001151577,4.9967500000000005,
1637592255,924.2349215488701,5.0,
1637592255,843.8401468259681,4.9935,
1637592255,913.2553620267743,4.99325,
1637592256,823.9549445803945,4.999,
1637592256,809.3155318842666,4.9965,
1637592256,832.7385921980712,4.99425,
1637592256,818.4651648193466,4.99375,
1637592256,796.0180653519506,4.99775,
1637592257,839.0823376997266,4.9905,
1637592257,846.1580538361884,4.99525,
1637592257,840.7902691809416,4.9955,
1637592257,852.867784655247,4.9995,
1637592257,848.7199510580108,4.9955,
1637592258,883.00057578811,4.9982500000000005,
1637592258,897.2740031668347,5.00225,
1637592258,822.978983733986,4.998,
1637592258,866.5312365049663,4.99525,
1637592258,882.6345904707068,4.9982500000000005,
1637592259,813.829350798906,4.996,
1637592259,826.5168418022168,4.9955,
1637592259,829.5667194472435,4.9905,
1637592259,852.6237944436448,4.99275,
1637592259,818.3431697135455,4.994,
1637592260,751.4898517345617,5.00025,
1637592260,711.2314668202102,5.0005,
1637592260,716.1112710522528,4.99725,
1637592260,714.4033395710379,4.99775,
1637592260,721.4790557074997,4.99475,
1637592261,860.553476320714,4.9955,
1637592261,847.6219951058011,4.99525,
1637592261,849.0859363754139,4.994,
1637592261,845.1820929897799,4.99775,
1637592261,813.9513459047072,4.9935,
1637592262,839.3263279113287,4.9985,
1637592262,819.6851158773572,5.00075,
1637592262,773.0829854613503,5.002,
1637592262,776.9868288469844,5.00575,
1637592262,774.7909169425652,4.99975,
1637592263,880.926658989492,4.99975,
1637592263,855.3076867712682,4.99325,
1637592263,916.1832445659998,4.99075,
1637592263,898.1279689074422,4.99275,
1637592263,874.0949330646323,4.9925,
1637592264,842.9861810853607,4.9965,
1637592264,830.1766949762489,4.9965,
1637592264,850.7938678566288,4.997,
1637592264,825.5408809558083,4.997,
1637592264,829.3227292356414,4.99775,
1637592265,831.2746509284584,5.001,
1637592265,797.7259968331655,5.0015,
1637592265,779.0607456456025,5.002,
1637592265,774.546926730963,4.9995,
1637592265,796.994026198359,4.99525,
1637592266,996.4560241831007,4.99625,
1637592266,937.044407657982,4.994,
1637592266,900.4458759176624,4.992,
1637592266,911.3034403339572,4.99125,
1637592266,913.1333669209732,4.99125,
1637592267,846.1580538361884,4.999,
1637592267,804.6797178638262,4.99925,
1637592267,808.9495465668634,4.99425,
1637592267,836.6424355837053,5.001,
1637592267,791.9922268605154,4.99925,
1637592268,846.2800489419894,4.99375,
1637592268,825.7848711674105,4.994,
1637592268,837.2524111127107,4.99625,
1637592268,812.2434144234923,4.99925,
1637592268,809.8035123074709,4.99775,
1637592269,628.3967899812869,4.99375,
1637592269,628.2747948754859,4.998,
1637592269,623.1510004318411,4.99975,
1637592269,621.3210738448252,4.99725,
1637592269,629.4947459334966,4.9945,
1637592270,589.7243414423493,4.99425,
1637592270,584.8445372103066,4.99525,
1637592270,584.2345616813013,4.9967500000000005,
1637592270,586.0644882683173,4.9985,
1637592270,581.7946595652801,4.9982500000000005,
