Time(ms),Main(mA),Main Voltage(V),
1637591467,513.2342853246354,4.9965,
1637591467,512.6242797558841,4.997,
1637591467,512.0142741871327,4.9965,
1637591467,513.2342853246354,4.996,
1637591467,513.6002886658862,4.994,
1637591468,738.2043390801331,4.99075,
1637591468,736.0083190326283,4.9925,
1637591468,744.4263958813968,4.99425,
1637591468,739.5463513313861,4.995,
1637591468,738.6923435351342,4.992,
1637591469,667.4436931049765,4.998,
1637591469,654.8775783886988,5.00025,
1637591469,652.8035594549442,4.99625,
1637591469,658.4156106874566,4.99525,
1637591469,662.8076507824663,4.9985,
1637591470,686.2318646225182,4.99225,
1637591470,680.3758111625052,4.99275,
1637591470,684.5238490300144,4.993,
1637591470,684.6458501437646,4.99775,
1637591470,674.2757554749917,4.99775,
1637591471,551.0546305872191,4.992,
1637591471,556.3006784784807,4.9910000000000005,
1637591471,552.3966428384721,4.9945,
1637591471,554.1046584309759,4.99375,
1637591471,551.2986328147197,4.9910000000000005,
1637591472,674.7637599299927,5.00075,
1637591472,642.3114636724209,4.994,
1637591472,701.4820038413019,4.9945,
1637591472,659.1476173699582,4.99425,
1637591472,642.1894625586707,4.99775,
1637591473,659.513620711209,4.99725,
1637591473,660.7336318487118,4.99725,
1637591473,660.6116307349614,4.99225,
1637591473,683.425839006262,4.9975000000000005,
1637591473,654.2675728199474,4.99875,
1637591474,574.2348421997704,4.99125,
1637591474,580.3348978872839,4.99075,
1637591474,586.6789558022979,4.993,
1637591474,576.6748644747757,4.9915,
1637591474,586.8009569160482,4.98775,
1637591475,661.9536429862144,4.9965,
1637591475,670.1277176074825,4.993,
1637591475,674.2757554749917,4.9965,
1637591475,675.3737654987441,4.99575,
1637591475,667.6876953324771,4.9967500000000005,
1637591476,870.0875430441748,4.993,
1637591476,839.7092657203576,4.99525,
1637591476,832.2671977815912,4.9955,
1637591476,817.8710663590593,5.0040000000000004,
1637591476,727.9562455251105,5.001,
1637591477,669.2737098112307,4.9975000000000005,
1637591477,686.3538657362684,4.9967500000000005,
1637591477,689.0378902387744,4.997,
1637591477,692.8199247650327,4.996,
1637591477,672.2017365412371,4.9925,
1637591478,966.7124251343886,4.9895000000000005,
1637591478,957.1963382618676,4.9905,
1637591478,957.6843427168686,4.9895000000000005,
1637591478,936.2121466968212,4.9925,
1637591478,921.3280108192882,4.989,
1637591479,801.7669193440237,4.99425,
1637591479,793.5928447227557,5.0,
1637591479,772.8526553852098,4.99925,
1637591479,833.4872089190939,4.99425,
1637591479,875.8215953904376,4.9982500000000005,
1637591480,899.48981145799,4.99175,
1637591480,893.0237524292256,4.99625,
1637591480,859.3514450341511,4.9925,
1637591480,918.7659874305325,4.997,
1637591480,913.1539361980201,4.995,
1637591481,942.5562046118351,4.99225,
1637591481,923.4020297530428,4.99475,
1637591481,882.2876544192019,4.996,
1637591481,907.7858871930083,4.9967500000000005,
1637591481,919.2539918855337,4.9982500000000005,
1637591482,879.6036299166959,4.99325,
1637591482,883.9956700117057,4.99575,
1637591482,861.4254639679057,4.99575,
1637591482,879.4816288029457,4.9967500000000005,
1637591482,882.6536577604527,4.9965,
1637591483,847.2733347728744,4.99875,
