Time(ms),Main(mA),Main Voltage(V),
1637577347,504.8999022512522,4.99525,
1637577347,506.9741647786256,4.99575,
1637577347,508.56036553485234,4.99575,
1637577347,508.682380977639,4.99575,
1637577347,508.8043964204257,4.9967500000000005,
1637577348,757.8379151480249,4.9915,
1637577348,743.1960620136242,4.99575,
1637577348,679.0159391078342,4.99525,
1637577348,676.9416765804608,4.99925,
1637577348,675.4774912670208,4.99775,
1637577349,673.2812132968606,4.994,
1637577349,672.7931515257139,4.9982500000000005,
1637577349,672.7931515257139,4.9982500000000005,
1637577349,674.257336839154,4.996,
1637577349,672.5491206401406,4.9955,
1637577350,672.1830743117806,4.99175,
1637577350,680.1140780929144,4.996,
1637577350,676.9416765804608,4.9975000000000005,
1637577350,672.5491206401406,4.9955,
1637577350,674.9894294958741,4.99525,
1637577351,575.5468436247357,4.99425,
1637577351,575.058781853589,4.99475,
1637577351,574.2046737540824,4.99575,
1637577351,571.8863803411356,4.9967500000000005,
1637577351,574.8147509680157,4.99625,
1637577352,664.0080396450735,4.99425,
1637577352,636.5545650180721,4.992,
1637577352,695.2439929984617,4.986,
1637577352,655.1009123216464,4.9975000000000005,
1637577352,634.4803024906987,4.999,
1637577353,637.5306885603655,4.98975,
1637577353,645.8277386698593,4.9895000000000005,
1637577353,660.1035454759,4.99375,
1637577353,642.4113062718325,4.993,
1637577353,672.0610588689939,4.98825,
1637577354,637.6527040031522,4.9935,
1637577354,638.1407657742989,4.994,
1637577354,633.626194391192,4.99375,
1637577354,635.3344105902054,4.996,
1637577354,635.5784414757787,4.9965,
1637577355,603.6103954656704,4.99625,
1637577355,602.1462101522304,4.99625,
1637577355,604.7085344507506,4.993,
1637577355,602.268225595017,4.99525,
1637577355,601.170086609937,4.99625,
1637577356,603.3663645800971,4.99225,
1637577356,597.1435769979768,4.9955,
1637577356,598.2417159830569,4.9975000000000005,
1637577356,593.8491600427367,4.99975,
1637577356,570.6662259132688,5.001,
1637577357,681.7002788491411,4.99125,
1637577357,683.4084950481545,4.9895000000000005,
