Time(ms),Main(mA),Main Voltage(V),
1637585959,512.151796639706,4.9995,
1637585959,512.2738014509499,4.99575,
1637585959,512.151796639706,4.99375,
1637585959,511.1757581497547,4.995,
1637585959,506.05155607751027,4.9975000000000005,
1637585960,651.359286269013,4.9975000000000005,
1637585960,657.4595268312087,4.996,
1637585960,691.7428787907487,4.989,
1637585960,743.7169283806566,4.99225,
1637585960,738.714731119656,4.99125,
1637585961,665.5118443733071,4.9935,
1637585961,656.1174739075257,4.9935,
1637585961,667.3419165419658,4.996,
1637585961,668.561964654405,4.997,
1637585961,680.8844505900404,4.997,
1637585962,669.7820127668441,4.999,
1637585962,660.7536567347944,4.99625,
1637585962,656.2394787187695,4.9945,
1637585962,650.5052525903055,4.996,
1637585962,660.1436326785748,4.99525,
1637585963,714.9237929270926,4.9935,
1637585963,730.9064232000454,4.99725,
1637585963,709.4335764211164,4.9935,
1637585963,714.0697592483851,4.995,
1637585963,716.8758699069953,4.9965,
1637585964,846.9329986930085,4.99725,
1637585964,851.4471767090333,4.9955,
1637585964,840.9547629420567,4.9925,
1637585964,857.9134317049609,4.99275,
1637585964,858.2794461386926,4.995,
1637585965,867.1857973594985,5.00075,
1637585965,839.7347148296176,4.9982500000000005,
1637585965,862.4276097209857,5.00175,
1637585965,831.6823972875192,4.9967500000000005,
1637585965,868.8938647169132,5.0035,
1637585966,852.7892296327165,4.9965,
1637585966,861.93959047601,4.992,
1637585966,860.3535279298392,4.9925,
1637585966,851.6911863315212,4.99175,
1637585966,855.5953402913265,4.998,
1637585967,851.0811622753016,4.9955,
1637585967,841.1987725645445,4.9955,
1637585967,851.6911863315212,4.9945,
1637585967,852.5452200102286,4.995,
1637585967,848.6410660504233,4.99525,
1637585968,864.6236963233762,4.9995,
1637585968,841.808796620764,4.9965,
1637585968,865.3557251908396,5.00275,
1637585968,838.5146667171784,5.0,
1637585968,845.3469361468376,5.0045,
1637585969,846.8109938817646,4.9965,
1637585969,860.7195423635709,4.99625,
1637585969,850.3491334078382,4.996,
1637585969,857.3034076487413,4.9965,
1637585969,851.3251718977895,4.99575,
1637585970,836.9286041710075,4.99575,
1637585970,874.7500956566212,5.0,
1637585970,839.124690773398,4.9975000000000005,
1637585970,873.6520523554259,5.003,
1637585970,839.6127100183736,4.996,
1637585971,861.93959047601,4.99525,
1637585971,850.8371526528138,4.9967500000000005,
1637585971,857.9134317049609,4.999,
1637585971,829.8523251188604,4.99775,
1637585971,844.3708976568863,4.9955,
1637585972,831.6823972875192,4.9935,
1637585972,869.5038887731328,5.0,
1637585972,838.3926619059345,4.995,
1637585972,872.6760138654746,4.9985,
1637585972,836.6845945485197,4.9965,
1637585973,908.9114428049173,4.9965,
1637585973,933.4344098649442,4.99525,
1637585973,933.3124050537003,4.9982500000000005,
1637585973,919.8918758168696,4.99775,
1637585973,931.4823328850415,4.99725,
1637585974,836.4405849260319,4.99925,
1637585974,840.1007292633493,4.99625,
1637585974,872.5540090542306,4.9995,
1637585974,840.3447388858372,4.9965,
1637585974,869.0158695281572,4.998,
1637585975,835.8305608698123,4.99775,
1637585975,823.5080749341769,5.0015,
1637585975,788.7367037296611,5.00225,
1637585975,778.2442899626844,4.99375,
1637585975,827.4122288939822,4.99475,
1637585976,863.5256530221809,4.99425,
1637585976,824.2401038016403,4.995,
1637585976,853.7652681226677,4.9965,
1637585976,835.8305608698123,4.997,
1637585976,856.5713787812778,4.996,
1637585977,860.597537552327,4.997,
1637585977,854.4972969901312,4.99625,
1637585977,868.2838406606936,4.996,
1637585977,855.5953402913265,4.995,
1637585977,859.4994942511318,4.999,
1637585978,919.4038565718939,4.9885,
1637585978,939.1686359934082,4.9910000000000005,
1637585978,913.547625632186,4.98925,
1637585978,937.3385638247495,4.99225,
1637585978,947.9529824029701,4.9925,
1637585979,859.7435038736196,4.9982500000000005,
1637585979,849.2510901066429,4.99475,
1637585979,862.3056049097418,4.99275,
1637585979,868.5278502831815,4.9925,
1637585979,856.32736915879,4.99475,
1637585980,952.9551796639706,4.9975000000000005,
1637585980,903.7872407326729,4.992,
1637585980,939.1686359934082,4.9967500000000005,
1637585980,917.0857651582596,4.99525,
