Time(ms),Main(mA),Main Voltage(V),
1638565922,444.5661048405424,5.49775,
1638565922,444.9320430270434,5.496,
1638565922,445.2979812135444,5.496,
1638565922,445.5419400045451,5.49625,
1638565922,448.2254867055526,5.50025,
1638565923,630.096765396561,5.4975000000000005,
1638565923,617.8988258465268,5.498,
1638565923,614.2394439815166,5.49325,
1638565923,604.72505113249,5.496,
1638565923,603.9931747594879,5.4967500000000005,
1638565924,595.8205552609651,5.4965,
1638565924,593.8688849329596,5.498,
1638565924,600.4557722899781,5.4995,
1638565924,599.357957730475,5.50025,
1638565924,594.1128437239604,5.49875,
1638565925,591.0633588364518,5.50375,
1638565925,582.0368835694267,5.49725,
1638565925,622.7780016665405,5.49775,
1638565925,596.7963904249679,5.49725,
1638565925,614.4834027725173,5.5005,
1638565926,606.0668244829938,5.49575,
1638565926,603.8711953639877,5.5015,
1638565926,614.1174645860162,5.50025,
1638565926,611.4339178850088,5.50025,
1638565926,613.2636088175138,5.49775,
1638565927,560.9344481478677,5.50075,
1638565927,552.151931671843,5.494,
1638565927,580.3291720324219,5.4975000000000005,
1638565927,553.8596432088478,5.4967500000000005,
1638565927,550.5661995303386,5.4990000000000006,
1638565928,544.8331679418227,5.49625,
1638565928,544.2232709643209,5.49725,
1638565928,547.5167146428302,5.498,
1638565928,543.2474358003182,5.498,
1638565928,548.2485910158322,5.5005,
1638565929,660.5916142716461,5.506,
1638565929,636.0737557760776,5.4995,
1638565929,633.2682296795698,5.4982500000000005,
1638565929,669.13017195667,5.49725,
1638565929,699.6250208317553,5.49625,
1638565930,1050.4377622907357,5.482,
1638565930,952.7322664949626,5.47725,
1638565930,1045.558586470722,5.4705,
1638565930,1070.564362548292,5.481,
1638565930,959.0751950609803,5.486,
1638565931,663.763078554655,5.505,
1638565931,637.4155291265814,5.50125,
1638565931,673.765388985683,5.4975000000000005,
1638565931,707.6756609347777,5.4905,
1638565931,785.9864328459965,5.49525,
1638565932,769.1532762669495,5.502,
1638565932,791.5974850390122,5.49975,
1638565932,789.8897735020075,5.502,
1638565932,776.7159987879706,5.49875,
1638565932,806.4789712900538,5.49975,
1638565933,649.4914892811152,5.5047500000000005,
1638565933,649.6134686766154,5.5135000000000005,
1638565933,540.3199303083101,5.51625,
1638565933,537.7583630028029,5.51475,
1638565933,547.5167146428302,5.51025,
1638565934,816.1153435345808,5.5025,
1638565934,818.6769108400879,5.50525,
1638565934,851.61134762518,5.493,
1638565934,935.4111923339142,5.4935,
1638565934,971.6390727975154,5.49375,
1638565935,857.8322967956974,5.4975000000000005,
1638565935,776.3500606014696,5.493,
1638565935,852.5871827891826,5.4945,
1638565935,817.9450344670859,5.5015,
1638565935,736.7067570638588,5.496,
1638565936,653.2728505416256,5.5045,
1638565936,669.3741307476707,5.5095,
1638565936,703.8942996742671,5.5015,
1638565936,750.2464699643967,5.4990000000000006,
1638565936,808.308662222559,5.49425,
1638565937,850.6355124611772,5.50075,
1638565937,902.7207143398228,5.5025,
1638565937,930.6539959094008,5.49925,
1638565937,958.0993598969776,5.494,
1638565937,966.5159381865011,5.50275,
1638565939,799.038228164533,5.4967500000000005,
1638565939,766.469729565942,5.50125,
1638565939,776.47203999697,5.49975,
1638565939,824.6539012196047,5.496,
1638565939,860.3938641012045,5.49125,
1638565940,802.2096924475419,5.4967500000000005,
1638565940,813.0658586470722,5.4945,
1638565940,838.9254904931445,5.4925,
1638565940,847.4640481781684,5.49525,
1638565940,816.1153435345808,5.5025,
1638565941,669.0081925611696,5.49425,
1638565941,746.8310468903871,5.4985,
1638565941,738.536447996364,5.493,
1638565941,787.4501855920007,5.49625,
1638565941,776.3500606014696,5.4955,
1638565942,802.9415688205439,5.4965,
1638565942,796.3546814635256,5.50375,
1638565942,751.9541815014014,5.49975,
1638565942,783.5468449359897,5.50125,
1638565942,786.9622680099993,5.50225,
1638565943,981.519403833043,5.4875,
1638565943,959.9290508294827,5.486,
1638565943,955.6597719869708,5.48425,
1638565943,1005.1834065601091,5.496,
1638565943,924.6770055298841,5.495,
1638565944,801.4778160745399,5.495,
1638565944,836.1199643966366,5.4955,
1638565944,840.9991402166503,5.49425,
1638565944,830.9968297856224,5.501,
1638565944,714.7504658737975,5.5015,
1638565945,694.3799068252406,5.5005,
1638565945,654.7366032876298,5.5055000000000005,
1638565945,643.2705401105977,5.5,
1638565945,671.5697598666768,5.5025,
1638565945,669.6180895386714,5.5015,
1638565946,676.5709150821908,5.494,
1638565946,652.9069123551246,5.5015,
1638565946,619.3625785925309,5.497,
1638565946,666.3246458601621,5.498,
1638565946,662.2993258086509,5.49575,
1638565947,672.3016362396788,5.503,
1638565947,693.7700098477388,5.50025,
1638565947,635.8297969850769,5.5025,
1638565947,657.0542118021363,5.5045,
1638565947,665.9587076736611,5.5035,
1638565948,977.4940837815318,5.497,
1638565948,894.7920536323006,5.4975000000000005,
1638565948,849.0497803196728,5.49225,
1638565948,997.8646428300887,5.492,
1638565948,934.1913983789108,5.48925,
1638565949,806.7229300810545,5.5025,
1638565949,791.9634232255132,5.49625,
1638565949,814.2856526020756,5.49425,
1638565949,813.9197144155746,5.501,
1638565949,763.7861828649345,5.502,
1638565950,712.1888985682904,5.5025,
1638565950,698.6491856677525,5.49325,
1638565950,781.4731952124839,5.495,
1638565950,806.4789712900538,5.4965,
1638565950,811.4801265055678,5.49925,
1638565951,660.1036966896447,5.497,
1638565951,667.4224604196652,5.50125,
1638565951,624.1197750170442,5.4967500000000005,
1638565951,692.4282364972352,5.49475,
1638565951,697.5513711082494,5.497,
1638565952,814.8955495795774,5.496,
1638565952,730.4858078933414,5.50275,
1638565952,692.4282364972352,5.50325,
1638565952,688.5248958412242,5.4935,
1638565952,773.1785963184608,5.4965,
1638565953,609.9701651390046,5.50175,
1638565953,635.4638587985759,5.49575,
1638565953,662.1773464131505,5.49925,
1638565953,672.1796568441786,5.49625,
1638565953,687.1831224907204,5.49625,
1638565954,714.5065070827968,5.4982500000000005,
1638565954,697.1854329217484,5.4965,
1638565954,708.1635785167791,5.50175,
1638565954,646.8079425801076,5.5005,
1638565954,689.9886485872283,5.497,
1638565955,789.5238353155064,5.50175,
1638565955,790.0117528975078,5.50375,
1638565955,772.568699340959,5.50725,
1638565955,768.6653586849482,5.5062500000000005,
1638565955,774.5203696689646,5.5047500000000005,
1638565956,847.8299863646694,5.493,
1638565956,816.2373229300811,5.49875,
1638565956,754.5157488069086,5.48925,
1638565956,838.6815317021438,5.48825,
1638565956,859.5400083327021,5.4887500000000005,
1638565957,987.6183736080601,5.4910000000000005,
1638565957,1046.290462843724,5.48375,
1638565957,1054.2191235512462,5.49275,
1638565957,952.9762252859632,5.49275,
1638565957,999.3283955760928,5.49225,
1638565958,770.6170290129536,5.497,
1638565958,764.1521210514355,5.49475,
1638565958,772.93463752746,5.49875,
1638565958,715.7263010378002,5.496,
1638565958,758.6630482539202,5.49725,
1638565959,675.7170593136884,5.5005,
1638565959,651.0772214226196,5.50275,
1638565959,698.2832474812515,5.506,
1638565959,661.4454700401485,5.506,
1638565959,633.2682296795698,5.49775,
1638565960,833.9243352776306,5.49425,
1638565960,818.9208696310886,5.4990000000000006,
1638565960,713.530671918794,5.49875,
1638565960,756.7113779259148,5.4910000000000005,
1638565960,854.9047913036892,5.4955,
1638565961,829.1671388531172,5.49325,
1638565961,801.3558366790395,5.4985,
1638565961,760.1268009999243,5.49325,
1638565961,756.3454397394137,5.50075,
1638565961,686.2072873267177,5.4982500000000005,
1638565962,698.7711650632529,5.4955,
1638565962,729.5099727293388,5.4935,
1638565962,739.0243655783653,5.49175,
1638565962,772.4467199454588,5.49275,
1638565962,769.7631732444512,5.494,
1638565963,681.4500909022045,5.5005,
1638565963,678.8885235966973,5.5062500000000005,
1638565963,616.6790318915234,5.505,
1638565963,624.8516513900463,5.49375,
1638565963,683.7676994167109,5.4925,
1638565964,696.4535565487464,5.496,
1638565964,669.496110143171,5.493,
1638565964,699.1371032497539,5.50075,
1638565964,631.0726005605636,5.4982500000000005,
1638565964,660.4696348761458,5.4990000000000006,
1638565965,668.6422543746686,5.5035,
1638565965,682.5479054617075,5.50225,
1638565965,683.8896788122113,5.502,
1638565965,684.865513976214,5.50325,
1638565965,635.5858381940762,5.5062500000000005,
1638565966,813.675755624574,5.4910000000000005,
1638565966,819.774725399591,5.48925,
1638565966,829.2891182486176,5.48675,
1638565966,793.305196576017,5.4955,
1638565966,757.5652336944171,5.49175,
1638565967,677.7907090371942,5.4967500000000005,
1638565967,788.0600825695024,5.4985,
1638565967,712.3108779637906,5.493,
1638565967,763.5422240739339,5.498,
1638565967,720.3615180668131,5.4985,
1638565968,692.5502158927354,5.4915,
1638565968,672.3016362396788,5.4965,
1638565968,620.9483107340353,5.49425,
1638565968,657.5421293841376,5.49425,
1638565968,696.2095977577457,5.5040000000000004,
1638565969,828.9231800621166,5.49225,
1638565969,850.5135330656769,5.4955,
1638565969,793.7931141580184,5.49425,
1638565969,789.6458147110068,5.49525,
1638565969,777.569854556473,5.4975000000000005,
1638565970,666.9345428376639,5.49525,
1638565970,657.2981705931369,5.49875,
1638565970,634.7319824255738,5.495,
1638565970,670.8378834936748,5.49425,
1638565970,651.1992008181198,5.4990000000000006,
1638565971,737.6825922278616,5.50375,
1638565971,668.2763161881676,5.5075,
1638565971,702.9184645102645,5.50375,
1638565971,714.7504658737975,5.4905,
1638565971,844.1706044996591,5.4982500000000005,
1638565972,628.7549920460572,5.4945,
1638565972,680.9621733202031,5.4935,
1638565972,689.2567722142262,5.4965,
1638565972,687.6710400727218,5.4955,
1638565972,684.6215551852133,5.497,
1638565973,748.1728202408909,5.49425,
1638565973,760.370759790925,5.498,
1638565973,770.6170290129536,5.50175,
1638565973,740.6100977198697,5.50125,
1638565973,696.697515339747,5.5,
1638565974,557.6410044693584,5.4967500000000005,
1638565974,558.1289220513598,5.49875,
1638565974,555.5673547458526,5.49775,
1638565974,557.8849632603591,5.4975000000000005,
1638565974,564.8377888038785,5.4982500000000005,
