Time(ms),Main(mA),Main Voltage(V),
1638569607,371.9194029172364,5.49525,
1638569607,371.9194029172364,5.4990000000000006,
1638569607,372.16336448031757,5.498,
1638569607,373.1392107326422,5.4990000000000006,
1638569607,373.1392107326422,5.498,
1638569608,649.1817193589807,5.49975,
1638569608,626.3713132108917,5.4985,
1638569608,619.296427881538,5.49725,
1638569608,611.977580989103,5.497,
1638569608,612.5874848968059,5.49725,
1638569609,594.7782907918809,5.49525,
1638569609,606.122503475155,5.49975,
1638569609,596.7299832965301,5.4975000000000005,
1638569609,603.4389262812622,5.4990000000000006,
1638569609,598.3157334565577,5.4967500000000005,
1638569610,909.8546495112057,5.49225,
1638569610,914.0019960835856,5.493,
1638569610,926.8099781453467,5.49575,
1638569610,920.2230159421553,5.49475,
1638569610,935.2266520716469,5.486,
1638569611,603.0729839366404,5.49625,
1638569611,617.3447353768886,5.493,
1638569611,649.9136040482242,5.49875,
1638569611,646.3761613835472,5.50025,
1638569611,613.6853119306711,5.49925,
1638569612,542.3265547294303,5.4990000000000006,
1638569612,534.519784710833,5.5,
1638569612,520.7359563967472,5.4995,
1638569612,523.7854759352617,5.4985,
1638569612,539.6429775355375,5.50225,
1638569613,684.5561460057496,5.4945,
1638569613,689.3133964858324,5.49125,
1638569613,690.289242738157,5.48975,
1638569613,678.5790877102611,5.4855,
1638569613,728.9571504865218,5.48725,
1638569614,795.802618770761,5.48975,
1638569614,815.5635053803354,5.4875,
1638569614,842.5212581008042,5.487,
1638569614,867.5273183166236,5.4895000000000005,
1638569614,853.4995284394565,5.49,
1638569615,627.469140244757,5.495,
1638569615,600.3894067427476,5.50275,
1638569615,529.274611104588,5.5047500000000005,
1638569615,571.9678846437919,5.50275,
1638569615,546.3519205202696,5.49975,
1638569616,769.8207123026169,5.4995,
1638569616,660.5259320422549,5.5040000000000004,
1638569616,633.6901601033267,5.4995,
1638569616,703.9510902707023,5.49975,
1638569616,697.608089630592,5.50075,
1638569617,707.1225905907575,5.4990000000000006,
1638569617,697.4861088490514,5.4975000000000005,
1638569617,707.7324944984604,5.5015,
1638569617,730.4209198650087,5.488,
1638569617,799.0960998723567,5.50025,
1638569618,578.5548468469833,5.49775,
1638569618,570.0161921391426,5.50025,
1638569618,564.7710185328975,5.5005,
1638569618,597.5838487673143,5.49125,
1638569618,652.7191620236575,5.4985,
1638569619,582.2142702932008,5.495,
1638569619,654.7928353098475,5.4902500000000005,
1638569619,626.3713132108917,5.49625,
1638569619,542.4485355109709,5.5005,
1638569619,525.3712260952893,5.50075,
1638569620,601.6092145581534,5.4975000000000005,
1638569620,649.9136040482242,5.4990000000000006,
1638569620,567.8205380714121,5.503,
1638569620,525.49320687683,5.50575,
1638569620,532.8120537692648,5.50175,
1638569621,606.8543881643985,5.50025,
1638569621,635.641852607976,5.503,
1638569621,547.3277667725941,5.505,
1638569621,523.7854759352617,5.5015,
1638569621,645.6442766943038,5.50325,
1638569622,726.0296117295477,5.49875,
1638569622,723.3460345356549,5.5,
1638569622,712.7337065416242,5.49425,
1638569622,752.4994413238542,5.493,
1638569622,812.1480434971991,5.49425,
1638569623,888.142070396982,5.47975,
1638569623,917.1734964036407,5.47875,
1638569623,942.1795566194602,5.484,
1638569623,846.3026623285622,5.49325,
1638569623,781.4088865489722,5.48725,
1638569624,723.7119768802767,5.4925,
1638569624,737.7397667574437,5.48675,
1638569624,779.5791748258636,5.487,
1638569624,816.53935163266,5.496,
1638569624,783.6045406167027,5.4995,
1638569625,634.1780832294891,5.4945,
1638569625,612.0995617706436,5.498,
1638569625,570.6260960468455,5.492,
1638569625,588.31330937023,5.494,
1638569625,565.6248840036816,5.49875,
1638569626,553.5487866311639,5.5047500000000005,
1638569626,528.0548032891821,5.4990000000000006,
1638569626,539.6429775355375,5.4985,
1638569626,567.9425188529526,5.495,
1638569626,583.0681357639849,5.4982500000000005,
1638569627,562.0874413390047,5.5040000000000004,
1638569627,543.1804202002144,5.5040000000000004,
1638569627,589.0451940594735,5.49225,
1638569627,636.9836412049224,5.4995,
1638569627,546.229939738729,5.5040000000000004,
1638569628,828.3714874420965,5.4945,
1638569628,838.1299499653431,5.4875,
1638569628,842.2772965377229,5.50075,
1638569628,727.4933811080348,5.4985,
1638569628,714.1974759201112,5.4995,
1638569629,698.9498782275384,5.5062500000000005,
1638569629,655.6467007806316,5.48925,
1638569629,776.1637129427272,5.5,
1638569629,680.4087994333698,5.49625,
1638569629,724.5658423510607,5.5015,
1638569630,564.039133843654,5.49925,
1638569630,588.8012324963923,5.4975000000000005,
1638569630,564.4050761882758,5.496,
1638569630,561.721498994383,5.4915,
1638569630,602.8290223735593,5.4935,
1638569631,578.9207891916051,5.49775,
1638569631,556.3543446065974,5.49775,
1638569631,599.6575220535042,5.496,
1638569631,648.0838923251155,5.49625,
1638569631,589.7770787487169,5.49925,
1638569632,610.1478692659942,5.4965,
1638569632,649.1817193589807,5.49975,
1638569632,554.2806713204075,5.5,
1638569632,525.3712260952893,5.50275,
1638569632,538.911092846294,5.50025,
1638569633,527.4448993814792,5.5055000000000005,
1638569633,536.8374195601041,5.50075,
1638569633,575.6273080900094,5.4990000000000006,
1638569633,582.7021934193632,5.5,
1638569633,563.6731914990323,5.5035,
1638569634,538.301188938591,5.51225,
1638569634,553.9147289757857,5.5095,
1638569634,583.6780396716878,5.50525,
1638569634,550.8652094372711,5.5040000000000004,
1638569634,595.6321562626649,5.50275,
1638569635,719.808591870978,5.4902500000000005,
1638569635,795.802618770761,5.49575,
1638569635,694.9245124366992,5.50025,
1638569635,636.6176988603007,5.50075,
1638569635,660.6479128237954,5.501,
1638569636,754.2071722654223,5.49075,
1638569636,795.6806379892204,5.49225,
1638569636,760.7941344686138,5.4990000000000006,
1638569636,697.608089630592,5.4982500000000005,
1638569636,696.5102625967268,5.497,
1638569637,528.664707196885,5.49625,
1638569637,543.6683433263768,5.4967500000000005,
1638569637,566.6007302560063,5.50075,
1638569637,588.9232132779329,5.4990000000000006,
1638569637,562.8193260282482,5.49925,
1638569638,608.6840998875073,5.496,
1638569638,651.9872773344141,5.495,
1638569638,614.4171966199146,5.503,
1638569638,538.5451505016722,5.502,
1638569638,529.0306495415068,5.501,
1638569639,570.2601537022238,5.505,
1638569639,600.9993106504505,5.50725,
1638569639,610.6357923921565,5.50325,
1638569639,598.9256373642606,5.48675,
1638569639,700.1696860429442,5.4975000000000005,
1638569640,747.864171625312,5.4975000000000005,
1638569640,719.0767071817345,5.497,
1638569640,728.2252657972782,5.497,
1638569640,805.9270236386293,5.4945,
1638569640,843.8630466977505,5.4902500000000005,
1638569641,833.3726994852605,5.49475,
1638569641,812.6359666233614,5.501,
1638569641,744.8146520867974,5.49975,
1638569641,764.4535579148312,5.49775,
1638569641,807.0248506724946,5.50125,
1638569642,603.0729839366404,5.4985,
1638569642,615.1490813091582,5.4985,
1638569642,652.7191620236575,5.49625,
1638569642,653.9389698390634,5.49725,
1638569642,628.932909623244,5.4955,
1638569643,561.11159508668,5.4995,
1638569643,561.721498994383,5.4982500000000005,
1638569643,601.3652529950723,5.49725,
1638569643,601.6092145581534,5.493,
1638569643,629.5428135309469,5.4990000000000006,
1638569644,554.402652101948,5.49775,
1638569644,586.7275592102023,5.49875,
1638569644,567.3326149452497,5.50025,
1638569644,564.1611146251946,5.4967500000000005,
1638569644,607.2203305090203,5.49175,
1638569645,648.3278538881966,5.503,
1638569645,576.8471159054152,5.509,
1638569645,532.2021498615619,5.50875,
1638569645,534.2758231477519,5.5055000000000005,
1638569645,563.7951722805728,5.49975,
1638569646,822.0284868019862,5.4925,
