Time(ms),Main(mA),Main Voltage(V),
1638572165,370.75452789455744,5.4945,
1638572165,370.63255311896376,5.49475,
1638572165,369.77872968980796,5.497,
1638572165,371.7303260993069,5.4967500000000005,
1638572165,370.2666287921827,5.5005,
1638572166,590.7970230655608,5.4967500000000005,
1638572166,591.7728212703103,5.5005,
1638572166,588.1135780024998,5.5,
1638572166,590.4310987387797,5.5,
1638572166,588.9674014316556,5.50025,
1638572167,592.626644699466,5.4967500000000005,
1638572167,586.5279059197819,5.49875,
1638572167,589.943199636405,5.49925,
1638572167,578.4775707305988,5.50025,
1638572167,585.5521077150324,5.49775,
1638572168,960.9904669923873,5.497,
1638572168,958.0630723781389,5.492,
1638572168,962.8200886262925,5.49125,
1638572168,965.6255084649473,5.4965,
1638572168,964.4057607090105,5.49775,
1638572169,645.6856720827179,5.4975000000000005,
1638572169,639.8308828542212,5.49775,
1638572169,619.5830701056699,5.4967500000000005,
1638572169,623.1203385978866,5.49775,
1638572169,611.2887853652994,5.4990000000000006,
1638572170,537.3720713555279,5.49575,
1638572170,552.2529939779571,5.49975,
1638572170,550.6673218952393,5.49725,
1638572170,551.7650948755823,5.49775,
1638572170,550.0574480172709,5.5015,
1638572171,401.8580956709465,5.5,
1638572171,401.37019656857177,5.49925,
1638572171,401.9800704465402,5.50025,
1638572171,392.22208839904556,5.5035,
1638572171,406.1272128167254,5.5035,
1638572172,872.9246790137486,5.495,
1638572172,886.8298034314283,5.49475,
1638572172,872.4367799113738,5.494,
1638572172,873.4125781161232,5.493,
1638572172,874.63232587206,5.4975000000000005,
1638572173,540.4214407453699,5.49875,
1638572173,537.9819452334963,5.5,
1638572173,549.8134984660835,5.5,
1638572173,532.4930803317806,5.501,
1638572173,534.2007271900922,5.49725,
1638572174,548.471775934553,5.5005,
1638572174,556.2781615725487,5.503,
1638572174,547.0080786274287,5.49725,
1638572174,556.522111123736,5.5005,
1638572174,562.9867742302011,5.502,
1638572175,476.6286331098739,5.49375,
1638572175,472.84741506646975,5.495,
1638572175,459.4301897511647,5.49725,
1638572175,458.3324167708215,5.49575,
1638572175,455.5269969321668,5.495,
1638572176,680.2045335757301,5.4995,
1638572176,689.47461652085,5.49875,
1638572176,692.0360868083174,5.49925,
1638572176,702.159993182593,5.50125,
1638572176,705.0873877968413,5.50125,
1638572177,699.3545733439382,5.4982500000000005,
1638572177,727.1648221792979,5.4990000000000006,
1638572177,715.0893193955233,5.4990000000000006,
1638572177,712.0399500056812,5.4995,
1638572177,716.9189410294285,5.50425,
1638572178,834.1367003749575,5.496,
1638572178,829.2577093512102,5.495,
1638572178,838.2838427451427,5.497,
1638572178,809.6197704806273,5.49575,
1638572178,802.6672082717873,5.493,
1638572179,887.1957277582094,5.4945,
1638572179,839.6255652766732,5.49575,
1638572179,843.528758095671,5.498,
1638572179,842.1870355641405,5.50325,
1638572179,824.7446426542439,5.495,
1638572180,790.2257811612318,5.50175,
1638572180,940.0108055902739,5.494,
1638572180,999.1685717532099,5.49175,
1638572180,985.1414725599365,5.496,
1638572180,972.3341211225998,5.49325,
1638572181,809.8637200318146,5.4995,
1638572181,816.3283831382798,5.50675,
1638572181,718.2606635609591,5.4975000000000005,
1638572181,823.7688444494945,5.496,
1638572181,798.8859902283832,5.4990000000000006,
1638572182,571.0371094193843,5.51125,
1638572182,568.2316895807295,5.5035,
1638572182,614.94802863311,5.5065,
1638572182,561.2791273718897,5.50875,
1638572182,567.1339166003864,5.513,
1638572183,733.0196114077946,5.4955,
1638572183,839.8695148278606,5.496,
1638572183,856.5800590841951,5.497,
1638572183,819.6217020793092,5.501,
1638572183,886.3419043290536,5.5,
1638572184,1152.2469151232815,5.48625,
1638572184,1024.173400749915,5.5040000000000004,
1638572184,894.6361890694241,5.48275,
1638572184,1127.3640609021702,5.484,
1638572184,1116.9962049767073,5.48025,
1638572185,899.3932053175777,5.49625,
1638572185,862.6787978638791,5.4985,
1638572185,882.6826610612432,5.4982500000000005,
1638572185,851.213168958073,5.4925,
1638572185,882.4387115100558,5.49425,
1638572186,733.629485285763,5.50125,
1638572186,726.6769230769231,5.498,
1638572186,721.6759572775821,5.50175,
1638572186,698.3787751391887,5.5065,
1638572186,692.0360868083174,5.50375,
1638572187,864.264469946597,5.502,
1638572187,863.2886717418476,5.50325,
1638572187,839.2596409498922,5.5045,
1638572187,823.4029201227135,5.50725,
1638572187,806.8143506419726,5.506,
1638572188,953.6719804567664,5.4935,
1638572188,1023.1976025451654,5.4830000000000005,
1638572188,1136.6341438472903,5.47975,
1638572188,1216.8935461879332,5.481,
1638572188,1154.076536757187,5.48325,
1638572189,883.7804340415863,5.49275,
1638572189,837.0640949892058,5.50125,
1638572189,735.215157368481,5.508,
1638572189,705.0873877968413,5.502,
1638572189,730.3361663447337,5.50175,
1638572190,676.057391205545,5.5,
1638572190,649.9547892284968,5.50025,
1638572190,665.6895352800818,5.49375,
1638572190,719.7243608680833,5.49125,
1638572190,717.7727644585843,5.4967500000000005,
1638572191,782.1754459720487,5.5025,
1638572191,764.7330530621521,5.49775,
1638572191,803.2770821497558,5.508,
1638572191,740.3380979434156,5.5045,
1638572191,722.2858311555506,5.51225,
1638572192,709.4784797182139,5.5065,
1638572192,727.0428474037042,5.5115,
1638572192,706.1851607771845,5.5095,
1638572192,732.8976366322009,5.50775,
1638572192,719.1144869901149,5.50175,
1638572193,994.899454607431,5.4990000000000006,
1638572193,969.6506760595388,5.497,
1638572193,990.2644131348711,5.50025,
1638572193,978.6768094534713,5.49475,
1638572193,1046.4947846835587,5.494,
1638572194,850.481320304511,5.49325,
1638572194,832.4290535166459,5.494,
1638572194,816.3283831382798,5.50075,
1638572194,776.5646062947393,5.49225,
1638572194,836.0882967844564,5.4895000000000005,
1638572195,833.8927508237701,5.4965,
1638572195,837.6739688671743,5.49125,
1638572195,848.6516986706057,5.49625,
1638572195,841.5771616861721,5.49225,
1638572195,855.7262356550393,5.49475,
1638572196,697.5249517100331,5.5005,
1638572196,700.0864219975003,5.50225,
1638572196,696.1832291785025,5.5005,
1638572196,694.1096579934099,5.497,
1638572196,698.9886490171572,5.50125,
1638572197,786.5665378934212,5.489,
1638572197,871.217032155437,5.487,
1638572197,937.9372344051814,5.486,
1638572197,947.4512669014886,5.48725,
1638572197,908.9072378138849,5.497,
1638572198,572.6227815021022,5.50925,
1638572198,575.7941256675379,5.50775,
1638572198,573.1106806044768,5.50875,
1638572198,557.7418588796728,5.51075,
1638572198,579.0874446085672,5.5095,
1638572199,905.8578684240427,5.49525,
1638572199,966.9672309964777,5.49725,
1638572199,987.3370185206228,5.49975,
1638572199,905.0040449948871,5.5,
1638572199,917.8113964322237,5.49925,
1638572200,927.6913532553119,5.49275,
1638572200,930.0088739915919,5.4910000000000005,
1638572200,931.7165208499035,5.4887500000000005,
1638572200,925.2518577434383,5.48725,
1638572200,935.4977388933077,5.49,
1638572201,691.1822633791616,5.493,
1638572201,703.9896148164981,5.49325,
1638572201,688.1328939893194,5.49425,
1638572201,660.4446199295535,5.497,
1638572201,644.8318486535621,5.49925,
1638572202,733.8734348369504,5.49625,
1638572202,734.2393591637315,5.50125,
1638572202,717.0409158050222,5.5025,
1638572202,728.9944438132031,5.5035,
1638572202,694.1096579934099,5.4965,
1638572203,693.1338597886604,5.4945,
1638572203,696.3052039540962,5.495,
1638572203,695.8173048517215,5.496,
1638572203,694.1096579934099,5.49875,
1638572203,695.3294057493467,5.50125,
1638572204,763.1473809794343,5.49175,
1638572204,761.5617088967164,5.49525,
1638572204,740.7040222701967,5.501,
1638572204,736.3129303488241,5.496,
1638572204,748.5104079081923,5.4967500000000005,
1638572205,981.6042040677197,5.4975000000000005,
1638572205,965.9914327917282,5.4985,
1638572205,962.3321895239178,5.4990000000000006,
1638572205,954.2818543347348,5.4915,
1638572205,1019.904283604136,5.4985,
1638572206,698.9886490171572,5.4967500000000005,
1638572206,696.4271787296899,5.49625,
1638572206,696.4271787296899,5.49725,
1638572206,697.159027383252,5.50175,
1638572206,634.0980684013181,5.50675,
1638572207,689.840540847631,5.4975000000000005,
1638572207,692.158061583911,5.4945,
1638572207,687.7669696625384,5.4985,
1638572207,682.4000795364163,5.496,
1638572207,691.1822633791616,5.49775,
1638572208,1026.856845812976,5.49225,
1638572208,992.4599590955575,5.497,
1638572208,996.1192023633679,5.5,
1638572208,961.7223156459494,5.4910000000000005,
1638572208,1115.6544824451769,5.48825,
1638572209,697.4029769344394,5.48625,
1638572209,759.9760368139985,5.4910000000000005,
1638572209,739.4842745142598,5.4935,
1638572209,687.6449948869447,5.49325,
1638572209,682.6440290876037,5.49325,
1638572210,691.5481877059426,5.496,
1638572210,689.2306669696626,5.5,
1638572210,700.9402454266561,5.498,
1638572210,692.6459606862858,5.496,
1638572210,688.2548687649131,5.49225,
1638572211,1057.3505397113966,5.508,
1638572211,833.2828769458017,5.4905,
1638572211,1071.2556641290764,5.4855,
1638572211,1121.631246449267,5.4855,
1638572211,1096.1385183501875,5.49975,
1638572212,496.7544710828315,5.5025,
1638572212,514.0748892171345,5.507,
1638572212,497.8522440631746,5.5062500000000005,
1638572212,505.6586297011704,5.506,
1638572212,509.6837972957619,5.505,
1638572213,616.1677763890468,5.49925,
1638572213,644.4659243267811,5.49725,
1638572213,638.733109873878,5.49625,
1638572213,642.2703783660949,5.4985,
1638572213,642.5143279172822,5.50375,
1638572214,758.6343142824679,5.503,
1638572214,715.0893193955233,5.506,
1638572214,692.5239859106921,5.5015,
1638572214,794.2509487558233,5.4965,
1638572214,804.3748551300989,5.49475,
1638572215,766.5626746960573,5.49225,
1638572215,836.5761958868311,5.4895000000000005,
1638572215,860.2393023520056,5.48725,
1638572215,864.264469946597,5.48775,
1638572215,854.5064878991025,5.4910000000000005,
1638572216,559.6934552891718,5.5025,
1638572216,543.1048858084309,5.49875,
1638572216,559.0835814112033,5.501,
1638572216,545.5443813203045,5.503,
1638572216,548.471775934553,5.50275,
