Time(ms),Main(mA),Main Voltage(V),
1638576145,373.48959201296833,5.5005,
1638576145,372.26983501749817,5.4990000000000006,
1638576145,372.7577378156862,5.49775,
1638576145,372.63576211613923,5.49575,
1638576145,373.12366491432726,5.4965,
1638576146,617.0750640083628,5.50025,
1638576146,622.5639704879785,5.49875,
1638576146,610.6103519323708,5.4975000000000005,
1638576146,613.4157930219523,5.49725,
1638576146,603.6577370581908,5.4995,
1638576147,604.755518354114,5.49625,
1638576147,606.8291052464133,5.49925,
1638576147,595.7293165876347,5.4982500000000005,
1638576147,599.1446361749512,5.4955,
1638576147,591.9480699016771,5.4935,
1638576148,639.8845198236551,5.498,
1638576148,633.5417834472102,5.5005,
1638576148,621.5881648916024,5.49475,
1638576148,627.8089255685003,5.49375,
1638576148,632.565977850834,5.49525,
1638576149,624.0276788825428,5.48775,
1638576149,663.5478055357765,5.49625,
1638576149,617.3190154074568,5.503,
1638576149,599.1446361749512,5.5040000000000004,
1638576149,604.8774940536609,5.497,
1638576150,561.3321693153756,5.50325,
1638576150,517.6648688775433,5.50025,
1638576150,530.4723173299801,5.494,
1638576150,564.3815618040511,5.496,
1638576150,551.3301619525203,5.494,
1638576151,524.1295809535352,5.50275,
1638576151,519.9824071689367,5.502,
1638576151,524.2515566530823,5.5015,
1638576151,521.0801884648598,5.4975000000000005,
1638576151,521.6900669625949,5.496,
1638576152,538.7666648991774,5.4995,
1638576152,536.20517520869,5.497,
1638576152,520.1043828684836,5.496,
1638576152,541.2061788901177,5.4995,
1638576152,543.645692881058,5.5,
1638576153,552.0620161498023,5.49325,
1638576153,629.6385610617056,5.49375,
1638576153,647.9349159937583,5.50075,
1638576153,563.649707606769,5.501,
1638576153,555.5993114366659,5.497,
1638576154,457.53084900086355,5.50025,
1638576154,463.26370687957336,5.50175,
1638576154,459.97036299180394,5.5045,
1638576154,454.9693593103762,5.5,
1638576154,456.06714060629935,5.49775,
1638576155,837.1192259911828,5.5035,
1638576155,799.9166376293424,5.50975,
1638576155,739.7826177526626,5.49775,
1638576155,854.9276781250474,5.50075,
1638576155,848.8288931476965,5.49225,
1638576156,976.9033776720651,5.50175,
1638576156,835.4115661975245,5.4967500000000005,
1638576156,878.8349152362629,5.49375,
1638576156,968.1211273046798,5.4905,
1638576156,999.3469063887163,5.4915,
1638576157,741.4902775463208,5.49575,
1638576157,746.1253541291076,5.497,
1638576157,738.5628607571924,5.49625,
1638576157,748.4428924205009,5.4967500000000005,
1638576157,748.4428924205009,5.5,
1638576158,744.7836214340904,5.4955,
1638576158,749.9066008150651,5.4965,
1638576158,742.9539859408851,5.50175,
1638576158,742.3441074431499,5.4985,
1638576158,719.7786030269517,5.4985,
1638576159,864.0758555910737,5.505,
1638576159,766.7392473525535,5.5065,
1638576159,737.0991523626283,5.50425,
1638576159,728.194926295696,5.5047500000000005,
1638576159,786.8652377778114,5.502,
1638576160,849.1948202463375,5.49175,
1638576160,891.0324851909646,5.49275,
1638576160,896.5213916705804,5.49325,
1638576160,916.1594792976503,5.4910000000000005,
1638576160,929.8207576469163,5.4945,
1638576161,886.519384307725,5.4830000000000005,
1638576161,973.4880580847486,5.4855,
1638576161,1003.738031572409,5.49275,
1638576161,959.4608526368415,5.4855,
1638576161,1013.8620146348114,5.485,
1638576162,908.1090831275471,5.4915,
1638576162,912.2562569121457,5.49175,
1638576162,866.7593209811081,5.5,
1638576162,823.4579476419168,5.5025,
1638576162,819.3107738573182,5.50125,
1638576163,812.7240860817792,5.49975,
1638576163,841.7543025739694,5.49725,
1638576163,891.8863150877937,5.4965,
1638576163,918.8429446876846,5.49975,
1638576163,889.6907524959474,5.5,
1638576164,915.6715764994622,5.4995,
1638576164,890.7885337918706,5.48325,
1638576164,988.3690934294848,5.4982500000000005,
1638576164,867.8571022770312,5.50525,
1638576164,873.467984456194,5.5,
1638576165,553.5257245443665,5.51,
1638576165,484.6094543003015,5.508,
1638576165,504.36951762691837,5.5035,
1638576165,512.7858408956625,5.5045,
1638576165,512.7858408956625,5.49375,
1638576166,659.7665588498189,5.4975000000000005,
1638576166,659.1566803520839,5.49525,
1638576166,656.3512392625025,5.502,
1638576166,613.9036958201403,5.50075,
1638576166,611.4641818291999,5.49975,
1638576167,965.9255647128335,5.49725,
1638576167,907.8651317284531,5.50375,
