Time(ms),Main(mA),Main Voltage(V),
1638572744,372.0141694347755,5.50025,
1638572744,372.1361492922858,5.49775,
1638572744,372.8680284373473,5.498,
1638572744,371.282290289714,5.49775,
1638572744,373.1119881523678,5.495,
1638572745,671.7186793374719,5.4955,
1638572745,637.4423393770902,5.50375,
1638572745,594.3834496759703,5.4995,
1638572745,600.1165029789522,5.4967500000000005,
1638572745,614.6321060226726,5.49725,
1638572746,631.9733137396745,5.4990000000000006,
1638572746,641.9752074567002,5.4995,
1638572746,633.4370055031417,5.49575,
1638572746,641.7312588294557,5.49725,
1638572746,667.3458646901311,5.48925,
1638572747,628.7222356879914,5.49475,
1638572747,640.3092249776553,5.496,
1638572747,636.284270803351,5.49775,
1638572747,612.012577449213,5.497,
1638572747,620.7942956476951,5.4990000000000006,
1638572748,603.4747958673554,5.4990000000000006,
1638572748,643.2364643771492,5.498,
1638572748,619.2087076396358,5.49575,
1638572748,620.6723273393828,5.4955,
1638572748,640.3092249776553,5.49875,
1638572749,558.2245534835104,5.50025,
1638572749,554.1995993092061,5.50025,
1638572749,555.9071556255776,5.49575,
1638572749,549.5648035933406,5.49525,
1638572749,558.1025851751981,5.4985,
1638572750,454.3075548014725,5.49625,
1638572750,471.74902289012437,5.49275,
1638572750,508.70542030873645,5.492,
1638572750,481.01861432185547,5.49625,
1638572750,466.87029055763435,5.4935,
1638572751,597.9862219933042,5.50075,
1638572751,470.6513081153141,5.4982500000000005,
1638572751,457.60069912590325,5.4985,
1638572751,456.74692096771753,5.5015,
1638572751,458.0885723591523,5.50325,
1638572752,407.3497561012559,5.49725,
1638572752,407.59369271788034,5.4985,
1638572752,405.0323582433231,5.49875,
1638572752,406.8618828680069,5.49725,
1638572752,411.2527419672479,5.4967500000000005,
1638572753,414.3019496750542,5.498,
1638572753,412.10652012543363,5.4967500000000005,
1638572753,405.15432655163534,5.498,
1638572753,444.06221690324344,5.49725,
1638572753,437.23199163775735,5.4975000000000005,
1638572754,421.010206632228,5.495,
1638572754,449.5507907772947,5.50075,
1638572754,427.35255866446505,5.50175,
1638572754,435.7683719380103,5.4967500000000005,
1638572754,437.23199163775735,5.4995,
1638572756,553.5897577676448,5.49075,
1638572756,558.7124267167593,5.48975,
1638572756,555.0533774673918,5.496,
1638572756,545.7837860356607,5.4965,
1638572756,552.735979609459,5.4955,
1638572757,554.0776310008938,5.49725,
1638572757,530.9036524215661,5.495,
1638572757,541.6368635530442,5.493,
1638572757,552.9799162260836,5.4955,
1638572757,557.4927436336368,5.49725,
1638572758,496.50858947751135,5.4985,
1638572758,489.4344275954008,5.4965,
1638572758,496.50858947751135,5.4955,
1638572758,494.8010331611398,5.4955,
1638572758,495.28890639438885,5.494,
1638572759,419.30265031585645,5.502,
1638572759,439.4274211873779,5.5015,
1638572759,517.3651701989063,5.49775,
1638572759,518.5848532820288,5.496,
1638572759,514.4379307994122,5.4955,
1638572760,408.0815659511294,5.5,
1638572760,400.3975625274576,5.4965,
1638572760,414.1799813667419,5.4995,
1638572760,421.8639847904137,5.49725,
1638572760,444.06221690324344,5.49875,
1638572761,402.95889700201485,5.4985,
1638572761,426.62074881459154,5.498,
1638572761,410.2769955007499,5.497,
1638572761,406.9838511763191,5.5,
1638572761,404.4225167017618,5.50075,
1638572762,416.4973792246747,5.5,
1638572762,377.34555225644215,5.502,
1638572762,391.0060027874142,5.502,
1638572762,427.47452697277726,5.4965,
1638572762,454.67345972640925,5.49425,
1638572763,407.2277877929436,5.496,
1638572763,403.2028336186393,5.4955,
1638572763,418.6928087742952,5.5005,
1638572763,413.6921081334929,5.50075,
1638572763,411.61864689218464,5.50025,
1638572764,551.0284232930875,5.4995,
1638572764,575.4220849555377,5.4945,
1638572764,577.495546196846,5.49325,
1638572764,590.0582819530078,5.496,
1638572764,589.0825354865099,5.4965,
1638572765,481.6284558634167,5.4945,
1638572765,455.64920619290723,5.501,
1638572765,474.18838905636943,5.5,
1638572765,420.2783967823545,5.5005,
1638572765,420.03446016572997,5.50025,
1638572766,573.3486237142295,5.49925,
1638572766,566.1524935238067,5.49775,
1638572766,572.128940631107,5.49275,
1638572766,571.153194164609,5.4925,
1638572766,570.0554793897987,5.49275,
1638572767,558.2245534835104,5.49225,
1638572767,594.0832361273121,5.49525,
1638572767,590.5461551862569,5.4975000000000005,
1638572767,592.0097748860038,5.4975000000000005,
1638572767,596.0347290603081,5.494,
1638572768,583.1060883792095,5.503,
1638572768,558.2245534835104,5.5005,
1638572768,580.7886905212767,5.50075,
1638572768,577.8614511217827,5.49975,
1638572768,553.1018845343958,5.498,
