depl,model,energy(joules),timestamp
SCLB,mnist,2811.2232706665804,28
SCLB,mnist,3012.8074615703686,29
SCLB,mnist,3220.969065851229,30
SCLB,mnist,3437.6156383031116,31
SCLB,mnist,3657.1433364268973,32
SCLB,mnist,3889.908146068587,33
SCLB,mnist,4139.87663201876,34
SCLB,mnist,4386.635524207449,35
SCLB,mnist,4641.837113743376,36
SCLB,mnist,4906.821989609417,37
SCLB,mnist,5175.273561000648,38
SCLB,mnist,5460.1162695320645,39
SCLB,mnist,5743.3520767910795,40
SCLB,mnist,6017.408832612344,41
SCLB,mnist,6303.894064582237,42
SCLB,mnist,6614.6057853073435,43
SCLB,mnist,6925.646401100047,44
SCLB,mnist,7247.1488322903615,45
SCLB,mnist,7584.014298550319,46
SCLB,mnist,7913.627848158447,47
SCLB,mnist,8249.894569243417,48
SCLB,mnist,8608.827296421443,49
SCLB,mnist,8976.05083876601,50
SCLB,mnist,9334.109175959984,51
SCLB,mnist,9699.13408649603,52
SCLB,mnist,10064.289347321292,53
SCLB,mnist,10435.306040384261,54
SCLB,mnist,10828.812153631405,55
DOCKER,mnist,3.929486301369863,1
DOCKER,mnist,15.706842893835617,2
DOCKER,mnist,35.42155928938356,3
DOCKER,mnist,63.16776113013699,4
DOCKER,mnist,99.71614404965754,5
DOCKER,mnist,144.9159118150685,6
DOCKER,mnist,197.52378852739727,7
DOCKER,mnist,257.5955907534247,8
DOCKER,mnist,325.4470023544521,9
DOCKER,mnist,403.11578553082194,10
DOCKER,mnist,490.87175085616434,11
DOCKER,mnist,584.8836857876712,12
DOCKER,mnist,685.0935166952055,13
DOCKER,mnist,793.4839212328767,14
DOCKER,mnist,909.7853328339042,15
DOCKER,mnist,1034.0346575342467,16
DOCKER,mnist,1166.5685637842466,17
DOCKER,mnist,1308.6353296232878,18
DOCKER,mnist,1458.6389672517125,19
DOCKER,mnist,1615.1667380136987,20
DOCKER,mnist,1779.3448555222606,21
DOCKER,mnist,1954.539638270548,22
DOCKER,mnist,2144.3983786386984,23
DOCKER,mnist,2335.7750856164384,24
DOCKER,mnist,2528.5697773972606,25
DOCKER,mnist,2732.7689833047943,26
DOCKER,mnist,2944.4607855308222,27
DOCKER,mnist,3164.5277568493157,28
DOCKER,mnist,3401.558755351028,29
DOCKER,mnist,3651.7394049657532,30
DOCKER,mnist,3900.9909985017125,31
DOCKER,mnist,4153.609520547945,32
DOCKER,mnist,4409.650604666096,33
DOCKER,mnist,4672.681020976028,34
DOCKER,mnist,4954.139688570206,35
DOCKER,mnist,5250.7877825342475,36
DOCKER,mnist,5550.500236515411,37
DOCKER,mnist,5851.419792380138,38
DOCKER,mnist,6160.750447345891,39
DOCKER,mnist,6478.579494863015,40
DOCKER,mnist,6798.784193065068,41
DOCKER,mnist,7126.400477311644,42
DOCKER,mnist,7464.632767551371,43
DOCKER,mnist,7791.709674657535,44
DOCKER,mnist,8096.854575128426,45
SCLB,emotion,3.775130957882854,1
SCLB,emotion,15.13297551311094,2
SCLB,emotion,34.63844912265416,3
SCLB,emotion,61.15653592344816,4
SCLB,emotion,95.07000715968755,5
SCLB,emotion,136.46908094613946,6
SCLB,emotion,183.1611337971346,7
SCLB,emotion,238.45739622241246,8
SCLB,emotion,302.77986208130983,9
SCLB,emotion,371.8450314041321,10
SCLB,emotion,447.2285187307276,11
SCLB,emotion,531.6273515974815,12
SCLB,emotion,622.772474268689,13
SCLB,emotion,720.9687617528734,14
SCLB,emotion,829.3881219268274,15
SCLB,emotion,947.8086999674215,16
SCLB,emotion,1070.6463666669192,17
SCLB,emotion,1200.9663419489505,18
SCLB,emotion,1336.9351058042716,19
SCLB,emotion,1476.4539128260687,20
SCLB,emotion,1625.6524708687846,21
SCLB,emotion,1781.5371733061088,22
SCLB,emotion,1947.7742061649076,23
SCLB,emotion,2120.38994643493,24
SCLB,emotion,2300.5848013376117,25
SCLB,emotion,2490.9772921796516,26
SCLB,emotion,2684.1307379308128,27
SCLB,emotion,2883.5436982627343,28
SCLB,emotion,3088.9267310154637,29
SCLB,emotion,3516.9191494935185,31
SCLB,emotion,3741.687670033109,32
SCLB,emotion,3974.494630698392,33
SCLB,emotion,4221.523357817698,34
SCLB,emotion,4471.359216393033,35
SCLB,emotion,4728.594083177085,36
SCLB,emotion,4998.886258844835,37
SCLB,emotion,5261.958030007647,38
SCLB,emotion,5538.8114481510665,39
SCLB,emotion,5829.498118964226,40
SCLB,emotion,6115.318239093046,41
SCLB,emotion,6409.99818985105,42
SCLB,emotion,6718.152288442007,43
SCLB,emotion,7034.917461160637,44
SCLB,emotion,7359.122149064299,45
SCLB,emotion,7694.866991451118,46
SCLB,emotion,8038.127842562183,47
SCLB,emotion,8385.665255911625,48
SCLB,emotion,8739.908785864027,49
SCLB,emotion,9088.65844491101,50
SCLB,emotion,9440.017424239684,51
SCLB,emotion,9804.35810136779,52
SCLB,emotion,10173.158278632269,53
SCLB,emotion,10567.934783417706,54
SCLB,emotion,10979.352414958505,55
SCLB,emotion,11400.431534299376,56
SCLB,yolov4,3.8066709662022413,1
SCLB,yolov4,14.953654681000978,2
SCLB,yolov4,33.79230237288906,3
SCLB,yolov4,60.58368752414937,4
SCLB,yolov4,93.77661886037686,5
SCLB,yolov4,134.54299912494034,6
SCLB,yolov4,183.1118166011319,7
SCLB,yolov4,237.44364820328659,8
SCLB,yolov4,299.71193067140945,9
SCLB,yolov4,368.95843892765413,10
SCLB,yolov4,444.78338895265586,11
SCLB,yolov4,530.0923822078778,12
SCLB,yolov4,623.6892385560379,13
SCLB,yolov4,718.9868544446213,14
SCLB,yolov4,823.4373528308748,15
SCLB,yolov4,937.2577052980885,16
SCLB,yolov4,1053.6175463667976,17
SCLB,yolov4,1178.7120033752299,18
SCLB,yolov4,1318.1963061401914,19
SCLB,yolov4,1616.418958991522,21
SCLB,yolov4,1769.9652406982293,22
SCLB,yolov4,1932.8886963031568,23
SCLB,yolov4,2112.636873877764,24
SCLB,yolov4,2301.646389242448,25
SCLB,yolov4,2493.556382196513,26
SCLB,yolov4,2695.264682535172,27
SCLB,yolov4,2909.0373836852505,28
SCLB,yolov4,3124.135215753346,29
SCLB,yolov4,3341.7948618655805,30
SCLB,yolov4,3571.09649433484,31
SCLB,yolov4,3811.601864756608,32
SCLB,yolov4,4057.8305812940403,33
SCLB,yolov4,4308.332932087486,34
SCLB,yolov4,4571.205276365215,35
SCLB,yolov4,4842.778120231922,36
SCLB,yolov4,5114.122764473283,37
SCLB,yolov4,5401.231177755128,38
SCLB,yolov4,5698.5167697305715,39
SCLB,yolov4,5993.99628458566,40
SCLB,yolov4,6303.541582709745,41
SCLB,yolov4,6610.498300427204,42
SCLB,yolov4,6915.019546815722,43
SCLB,yolov4,7232.5920305847685,44
SCLB,yolov4,7568.961551122169,45
SCLB,yolov4,7910.825796559848,46
SCLB,yolov4,8259.710306708086,47
SCLB,yolov4,8612.231614948581,48
SCLB,yolov4,8983.357445117124,49
SCLB,yolov4,9369.173450793383,50
SCLB,yolov4,9741.850074620086,51
SCLB,yolov4,10117.669521514708,52
SCLB,yolov4,10508.12314625437,53
SCLB,yolov4,10916.272154398646,54
SCLB,yolov4,11324.176188018628,55
SCLB,yolov4,11718.88514712454,56
SCLB,yolov4,12137.649372323713,57
SCLB,yolov4,12572.95962585111,58
SCLB,yolov4,12974.36237963421,59
ONNX,cifar10,4.116419397369887,1
ONNX,cifar10,16.39100442140917,2
ONNX,cifar10,36.82174182493948,3
ONNX,cifar10,65.99912310612518,4
ONNX,cifar10,104.48905374455848,5
ONNX,cifar10,151.8606988440686,6
ONNX,cifar10,206.9086114047351,7
ONNX,cifar10,270.6302028847137,8
ONNX,cifar10,342.9216995430831,9
ONNX,cifar10,421.89363839919974,10
ONNX,cifar10,508.91399040701964,11
ONNX,cifar10,605.9383506666211,12
ONNX,cifar10,713.5909478182788,13
ONNX,cifar10,830.3095020515792,14
ONNX,cifar10,953.1142245200667,15
ONNX,cifar10,1087.5400197769973,16
ONNX,cifar10,1231.097111137632,17
ONNX,cifar10,1383.3127515599958,18
ONNX,cifar10,1544.5907496220775,19
ONNX,cifar10,1704.8189307918756,20
ONNX,cifar10,1872.2614917141202,21
ONNX,cifar10,2056.5628624930387,22
ONNX,cifar10,2257.112053113741,23
ONNX,cifar10,2464.426852388584,24
ONNX,cifar10,2671.980129942828,25
ONNX,cifar10,2889.386971277889,26
ONNX,cifar10,3112.306266409793,27
ONNX,cifar10,3342.879317238949,28
ONNX,cifar10,3586.4987588513427,29
ONNX,cifar10,3838.2337828622085,30
ONNX,cifar10,4098.464709965788,31
ONNX,cifar10,4367.187513667724,32
ONNX,cifar10,4651.2210621611475,33
ONNX,cifar10,4930.229545697366,34
SCLB,mnist,3.8695239836043216,1
SCLB,mnist,14.370931632900458,2
SCLB,mnist,32.274845902216896,3
SCLB,mnist,57.92610424590487,4
SCLB,mnist,88.87326799812102,5
SCLB,mnist,127.71039566696469,6
SCLB,mnist,174.69777761467128,7
SCLB,mnist,226.2026339157183,8
SCLB,mnist,286.1260259610867,9
SCLB,mnist,354.59880044095587,10
SCLB,mnist,428.44909938364674,11
SCLB,mnist,512.1709118391344,12
SCLB,mnist,603.1818304498204,13
SCLB,mnist,696.4494122103858,14
SCLB,mnist,796.4848483930114,15
SCLB,mnist,908.9341889291288,16
SCLB,mnist,1026.3798600040911,17
SCLB,mnist,1150.7001978808357,18
SCLB,mnist,1284.9720823041837,19
SCLB,mnist,1422.3700131074506,20
SCLB,mnist,1566.783156527965,21
SCLB,mnist,1723.1234180140318,22
SCLB,mnist,1886.562707200006,23
SCLB,mnist,2051.9674417741276,24
SCLB,mnist,2222.5896347434573,25
SCLB,mnist,2397.6506110496566,26
SCLB,mnist,2583.710273428621,27
SCLB,mnist,2784.772835603776,28
SCLB,mnist,2986.4891432235236,29
SCLB,mnist,3189.5024495969265,30
SCLB,mnist,3404.0954745484373,31
SCLB,mnist,3625.6096489021566,32
SCLB,mnist,3854.0952983081543,33
SCLB,mnist,4096.6052728698505,34
SCLB,mnist,4347.153138258982,35
SCLB,mnist,4596.091924863244,36
SCLB,mnist,4854.458932254179,37
SCLB,mnist,5124.848950949344,38
SCLB,mnist,5414.374184818845,39
SCLB,mnist,5708.380536572062,40
SCLB,mnist,5993.756435843576,41
SCLB,mnist,6294.817955730154,42
SCLB,mnist,6597.323669271742,43
SCLB,mnist,6897.308830254725,44
SCLB,mnist,7220.32715676284,45
SCLB,mnist,7551.610358030398,46
SCLB,mnist,7880.836856731016,47
SCLB,mnist,8229.384989013986,48
SCLB,mnist,8583.885212181594,49
SCLB,mnist,8932.406382116285,50
SCLB,mnist,9291.57572759611,51
SCLB,mnist,9650.287567166215,52
SCLB,mnist,10012.255079790659,53
SCLB,mnist,10371.635548997621,54
DOCKER,cifar10,3.6686151835435843,1
DOCKER,cifar10,15.807741959313557,2
DOCKER,cifar10,36.45105301738833,3
DOCKER,cifar10,65.1268866916695,4
DOCKER,cifar10,102.06485168769177,5
DOCKER,cifar10,148.03246573474257,6
DOCKER,cifar10,203.86636097852028,7
DOCKER,cifar10,268.6997706557563,8
DOCKER,cifar10,339.1566415785885,9
DOCKER,cifar10,418.1550295488123,10
DOCKER,cifar10,509.38063010001133,11
DOCKER,cifar10,605.835379815888,12
DOCKER,cifar10,708.4061758722581,13
DOCKER,cifar10,824.9928631662688,14
DOCKER,cifar10,953.8567230651208,15
DOCKER,cifar10,1087.3409396522331,16
DOCKER,cifar10,1222.4696889419251,17
DOCKER,cifar10,1364.9407927037162,18
DOCKER,cifar10,1519.5983602113874,19
DOCKER,cifar10,1685.806148425957,20
DOCKER,cifar10,1856.4991145584722,21
DOCKER,cifar10,2035.6919948857824,22
DOCKER,cifar10,2231.2660899249913,23
DOCKER,cifar10,2436.043443573133,24
DOCKER,cifar10,2649.0387636379132,25
DOCKER,cifar10,2871.714860097738,26
DOCKER,cifar10,3103.7214637742923,27
DOCKER,cifar10,3343.323089101034,28
DOCKER,cifar10,3582.3638689339696,29
DOCKER,cifar10,3832.413300375042,30
DOCKER,cifar10,4095.842441016024,31
DOCKER,cifar10,4365.583259006706,32
DOCKER,cifar10,4627.698005710876,33
DOCKER,cifar10,4874.516322934424,34
DOCKER,emotion,4.2501620956133035,1
DOCKER,emotion,17.074457099022652,2
DOCKER,emotion,37.83020018562012,3
DOCKER,emotion,67.27011826653535,4
DOCKER,emotion,104.89621600121222,5
DOCKER,emotion,150.66530614061674,6
DOCKER,emotion,205.2412401412986,7
DOCKER,emotion,269.5289372679748,8
DOCKER,emotion,342.34934902265326,9
DOCKER,emotion,422.4005750435639,10
DOCKER,emotion,510.5550221607697,11
DOCKER,emotion,608.9336234942041,12
DOCKER,emotion,717.5248502443367,13
DOCKER,emotion,829.9830437533145,14
DOCKER,emotion,951.0289729335556,15
DOCKER,emotion,1082.717509053716,16
DOCKER,emotion,1216.2419302503977,17
DOCKER,emotion,1358.2913192097885,18
DOCKER,emotion,1515.3209496836882,19
DOCKER,emotion,1680.7123147586938,20
DOCKER,emotion,1856.4082916508826,21
DOCKER,emotion,2040.9237391847867,22
DOCKER,emotion,2229.0111626070156,23
DOCKER,emotion,2426.5802611561476,24
DOCKER,emotion,2625.0924033070683,25
SCLB,emotion,3.6872587564778616,1
SCLB,emotion,14.704261126011456,2
SCLB,emotion,32.52506628443495,3
SCLB,emotion,56.69546924720429,4
SCLB,emotion,89.67406951768342,5
SCLB,emotion,130.7122157696154,6
SCLB,emotion,178.8570901331939,7
SCLB,emotion,236.56625511410124,8
SCLB,emotion,300.9468531798345,9
SCLB,emotion,370.8590408787162,10
SCLB,emotion,447.11381139762705,11
SCLB,emotion,530.292554436767,12
SCLB,emotion,622.9064513819437,13
SCLB,emotion,721.484914992272,14
SCLB,emotion,825.4535095520047,15
SCLB,emotion,936.9413133012091,16
SCLB,emotion,1055.1026241306026,17
SCLB,emotion,1183.7269975679608,18
SCLB,emotion,1318.1231171015545,19
SCLB,emotion,1457.5124414719517,20
SCLB,emotion,1609.5050086655601,21
SCLB,emotion,1927.66858535435,23
SCLB,emotion,2097.6525743249385,24
SCLB,emotion,2276.280060971452,25
SCLB,emotion,2453.8251660378214,26
SCLB,emotion,2645.6031252841167,27
SCLB,emotion,2846.843627375216,28
SCLB,emotion,3052.4999705939176,29
SCLB,emotion,3264.6779312323847,30
SCLB,emotion,3486.26060684494,31
SCLB,emotion,3720.6461778343482,32
SCLB,emotion,3959.5299397672516,33
SCLB,emotion,4208.043262171561,34
SCLB,emotion,4454.910930255023,35
SCLB,emotion,4699.271381943813,36
SCLB,emotion,4957.498444631331,37
SCLB,emotion,5227.861796186016,38
SCLB,emotion,5519.795797515682,39
SCLB,emotion,5814.275201154651,40
SCLB,emotion,6103.136639353577,41
SCLB,emotion,6402.052197074734,42
SCLB,emotion,6705.663524297664,43
SCLB,emotion,7022.289172424766,44
SCLB,emotion,7349.467903815913,45
SCLB,emotion,7676.220473180997,46
SCLB,emotion,8004.144109055411,47
SCLB,emotion,8344.785632140121,48
SCLB,emotion,8705.176992436645,49
SCLB,emotion,9070.68132256399,50
SCLB,emotion,9447.73448637255,51
SCLB,emotion,9834.454957324131,52
SCLB,emotion,10212.885548617176,53
SCLB,emotion,10607.600540125393,54
DOCKER,yolov4,3.2631035958904104,1
DOCKER,yolov4,14.697508561643833,2
DOCKER,yolov4,36.16895226883561,3
DOCKER,yolov4,64.86726883561643,4
DOCKER,yolov4,102.1443172089041,5
DOCKER,yolov4,148.71436643835614,6
DOCKER,yolov4,203.0420644263698,7
DOCKER,yolov4,264.9548373287671,8
DOCKER,yolov4,335.5664544092465,9
DOCKER,yolov4,414.6884203767122,10
DOCKER,yolov4,502.4018675085615,11
DOCKER,yolov4,602.2296446917808,12
DOCKER,yolov4,708.7017893835615,13
DOCKER,yolov4,821.8204366438355,14
DOCKER,yolov4,946.4110659246575,15
DOCKER,yolov4,1078.072037671233,16
DOCKER,yolov4,1218.2136504708906,17
DOCKER,yolov4,1372.4397046232878,18
DOCKER,yolov4,1532.61421875,19
DOCKER,yolov4,1700.5227739726026,20
DOCKER,yolov4,1878.4522024828768,21
DOCKER,yolov4,2061.2638420376716,22
DOCKER,yolov4,2253.118497431507,23
DOCKER,yolov4,2458.144032534247,24
DOCKER,yolov4,2672.2074593321922,25
DOCKER,yolov4,2891.262412243151,26
DOCKER,yolov4,3114.60230843322,27
DOCKER,yolov4,3344.889079623288,28
DOCKER,yolov4,3590.8276091609596,29
DOCKER,yolov4,3849.3703125000006,30
DOCKER,yolov4,4111.824506635275,31
DOCKER,yolov4,4385.556575342466,32
DOCKER,yolov4,4669.801923159248,33
DOCKER,yolov4,4953.23058005137,34
DOCKER,yolov4,5245.613800299658,35
DOCKER,yolov4,5555.746078767124,36
DOCKER,yolov4,5876.379558005138,37
DOCKER,yolov4,6198.512947345891,38
DOCKER,yolov4,6528.166383775686,39
DOCKER,yolov4,6864.966780821919,40
DOCKER,yolov4,7206.873814212329,41
DOCKER,yolov4,7535.099627568494,42
DOCKER,cifar10,3.5812817941082873,1
DOCKER,cifar10,14.827544892485339,2
DOCKER,cifar10,35.100734162613094,3
DOCKER,cifar10,63.85560803745966,4
DOCKER,cifar10,100.18798543551392,5
DOCKER,cifar10,144.80354485838978,6
DOCKER,cifar10,200.03765024776104,7
DOCKER,cifar10,265.9114695185707,8
DOCKER,cifar10,339.23791991521574,9
DOCKER,cifar10,419.10885518479796,10
DOCKER,cifar10,507.6475331011047,11
DOCKER,cifar10,608.2055605309815,12
DOCKER,cifar10,716.7301052984498,13
DOCKER,cifar10,828.0878565258897,14
DOCKER,cifar10,946.5407024253307,15
DOCKER,cifar10,1075.836644997045,16
DOCKER,cifar10,1219.533602025276,17
DOCKER,cifar10,1371.2515517456927,18
DOCKER,cifar10,1527.6558460244576,19
DOCKER,cifar10,1692.502295199345,20
DOCKER,cifar10,1870.8033029219891,21
DOCKER,cifar10,2057.9627475337543,22
DOCKER,cifar10,2248.307871840478,23
DOCKER,cifar10,2449.6121198345227,24
DOCKER,cifar10,2659.9925231281536,25
DOCKER,cifar10,2875.7928886893665,26
DOCKER,cifar10,3106.369678933491,27
DOCKER,cifar10,3346.483865413465,28
DOCKER,cifar10,3584.8300124732923,29
DOCKER,cifar10,3831.7281191753427,30
DOCKER,cifar10,4096.198401401329,31
DOCKER,cifar10,4369.165008864846,32
DOCKER,cifar10,4645.81831067873,33
DOCKER,cifar10,4932.465186445879,34
DOCKER,cifar10,5214.439809263764,35
SCLB,yolov4,3.137505095816505,1
SCLB,yolov4,13.528584234415138,2
SCLB,yolov4,32.62186576028067,3
SCLB,yolov4,59.281690939676146,4
SCLB,yolov4,92.00726982632548,5
SCLB,yolov4,131.41319420554515,6
SCLB,yolov4,178.92625165756115,7
SCLB,yolov4,234.05392684756498,8
SCLB,yolov4,293.50454816777926,9
SCLB,yolov4,360.65873648377294,10
SCLB,yolov4,440.42029244114235,11
SCLB,yolov4,526.5188424350804,12
SCLB,yolov4,614.5742761004311,13
SCLB,yolov4,709.6203405293586,14
SCLB,yolov4,816.9751398034415,15
SCLB,yolov4,933.2512201923148,16
SCLB,yolov4,1055.3972195027693,17
SCLB,yolov4,1184.0156499912857,18
SCLB,yolov4,1320.2391200055313,19
SCLB,yolov4,1463.1103573891232,20
SCLB,yolov4,1609.819956571898,21
SCLB,yolov4,1766.0163784467798,22
SCLB,yolov4,1931.805105364057,23
SCLB,yolov4,2098.6065604564637,24
SCLB,yolov4,2270.0119022360964,25
SCLB,yolov4,2454.525119003417,26
SCLB,yolov4,2855.0305606534766,28
SCLB,yolov4,3066.68251321313,29
SCLB,yolov4,3289.2794950216326,30
SCLB,yolov4,3514.23668254768,31
SCLB,yolov4,3738.984613589348,32
SCLB,yolov4,3975.332674792188,33
SCLB,yolov4,4221.675997037227,34
SCLB,yolov4,4473.297219275446,35
SCLB,yolov4,4724.382793719831,36
SCLB,yolov4,4983.459281527758,37
SCLB,yolov4,5262.451861999983,38
SCLB,yolov4,5551.237889972038,39
SCLB,yolov4,5842.4386035568405,40
SCLB,yolov4,6138.330932932233,41
SCLB,yolov4,6440.955586378825,42
SCLB,yolov4,6746.496408908016,43
SCLB,yolov4,7053.865022770153,44
SCLB,yolov4,7382.90919198157,45
SCLB,yolov4,7721.167113324139,46
SCLB,yolov4,8055.7901336183695,47
SCLB,yolov4,8395.360392055829,48
SCLB,yolov4,8744.045265077175,49
SCLB,yolov4,9116.801710697806,50
SCLB,yolov4,9491.023622794024,51
SCLB,yolov4,9844.36161573376,52
SCLB,yolov4,10208.445264688833,53
SCLB,yolov4,10599.773375817414,54
SCLB,yolov4,10994.216724223505,55
SCLB,yolov4,11387.614888346683,56
SCLB,yolov4,11798.331863411282,57
SCLB,yolov4,12226.75266914701,58
SCLB,yolov4,12670.10157624592,59
SCLB,emotion,3.5099509319240827,1
SCLB,emotion,14.53122979884078,2
SCLB,emotion,33.29844740879646,3
SCLB,emotion,59.58455710876237,4
SCLB,emotion,94.0666727753154,5
SCLB,emotion,134.40198039549952,6
SCLB,emotion,183.7482706841687,7
SCLB,emotion,241.1159813615184,8
SCLB,emotion,303.211776934879,9
SCLB,emotion,373.5027244573247,10
SCLB,emotion,450.92258307762256,11
SCLB,emotion,535.468241732015,12
SCLB,emotion,626.7905292646892,13
SCLB,emotion,725.9063365155132,14
SCLB,emotion,837.1552314183432,15
SCLB,emotion,954.747646323446,16
SCLB,emotion,1074.8320842993526,17
SCLB,emotion,1206.4028136720085,18
SCLB,emotion,1346.2211560688716,19
SCLB,emotion,1493.528987953177,20
SCLB,emotion,1652.826188544153,21
SCLB,emotion,1822.637076599614,22
SCLB,emotion,1994.519018098648,23
SCLB,emotion,2167.080635526765,24
SCLB,emotion,2348.958363876578,25
SCLB,emotion,2545.848621888852,26
SCLB,emotion,2746.0779663314024,27
SCLB,emotion,2945.923124900558,28
SCLB,emotion,3152.2846200136382,29
SCLB,emotion,3362.686593931129,30
SCLB,emotion,3587.9075405443805,31
SCLB,emotion,3817.5324114103882,32
SCLB,emotion,4050.2128348960114,33
SCLB,emotion,4301.176309069213,34
SCLB,emotion,4555.754576023144,35
SCLB,emotion,4819.081730444041,36
SCLB,emotion,5096.366064502686,37
SCLB,emotion,5375.700247988702,38
SCLB,emotion,5667.96833350117,39
SCLB,emotion,5964.295001312404,40
SCLB,emotion,6253.684683891082,41
SCLB,emotion,6550.378594531696,42
SCLB,emotion,6856.647233378204,43
SCLB,emotion,7170.014273491577,44
SCLB,emotion,7495.0604896322875,45
SCLB,emotion,7830.9419553382695,46
SCLB,emotion,8179.366349766136,47
SCLB,emotion,8527.121532592959,48
SCLB,emotion,8886.324077036548,49
SCLB,emotion,9257.121856289332,50
SCLB,emotion,9619.770321946065,51
SCLB,emotion,10000.729929901412,52
SCLB,emotion,10396.277740721598,53
SCLB,emotion,10797.165457493087,54
SCLB,emotion,11193.697991527863,55
DOCKER,emotion,3.731498558504633,1
DOCKER,emotion,15.57836137398565,2
DOCKER,emotion,34.987351342238654,3
DOCKER,emotion,63.55912877611171,4
DOCKER,emotion,101.61560702866322,5
DOCKER,emotion,146.049105231056,6
DOCKER,emotion,199.4046116675885,7
DOCKER,emotion,261.8750791401793,8
DOCKER,emotion,330.0865482531577,9
DOCKER,emotion,406.70278032444065,10
DOCKER,emotion,493.0637694251445,11
DOCKER,emotion,587.9173659466135,12
DOCKER,emotion,690.8292888275585,13
DOCKER,emotion,802.1491468279524,14
DOCKER,emotion,923.6030836351446,15
DOCKER,emotion,1052.5884630363462,16
DOCKER,emotion,1188.532892954289,17
DOCKER,emotion,1330.2023417006994,18
DOCKER,emotion,1484.294278504103,19
DOCKER,emotion,1649.9556970321487,20
DOCKER,emotion,1816.1749278968184,21
DOCKER,emotion,1989.8871694031718,22
DOCKER,emotion,2178.101189593578,23
DOCKER,emotion,2375.9760265492764,24
DOCKER,emotion,2570.951203203492,25
DOCKER,cifar10,3.398379645414251,1
DOCKER,cifar10,14.46120036367769,2
DOCKER,cifar10,33.818178060006815,3
DOCKER,cifar10,61.17595772246845,4
DOCKER,cifar10,98.78359444255028,5
DOCKER,cifar10,144.538192124105,6
DOCKER,cifar10,197.32672195704055,7
DOCKER,cifar10,259.5813037845209,8
DOCKER,cifar10,330.4668914933515,9
DOCKER,cifar10,409.87837992953746,10
DOCKER,cifar10,495.88788558358897,11
DOCKER,cifar10,587.3959219229457,12
DOCKER,cifar10,689.8377003352651,13
DOCKER,cifar10,806.2779236276847,14
DOCKER,cifar10,931.3774573815203,15
DOCKER,cifar10,1062.342139334015,16
DOCKER,cifar10,1205.3287646607566,17
DOCKER,cifar10,1354.7456537674734,18
DOCKER,cifar10,1508.3813283327647,19
DOCKER,cifar10,1673.0593271962719,20
DOCKER,cifar10,1843.0560250596654,21
DOCKER,cifar10,2026.6614918172515,22
DOCKER,cifar10,2227.493345607455,23
DOCKER,cifar10,2432.0451776338214,24
DOCKER,cifar10,2640.2530585862023,25
DOCKER,cifar10,2862.0939869303324,26
DOCKER,cifar10,3088.603340947835,27
