depl,model,energy(joules),timestamp
SCLB,emotion,1116.5876312550188,19
SCLB,emotion,1232.4839399609136,20
SCLB,emotion,1359.508091736483,21
SCLB,emotion,1492.982196528399,22
SCLB,emotion,1625.7348760453442,23
SCLB,emotion,1770.5119200236343,24
SCLB,emotion,1942.0604954777532,25
SCLB,emotion,2120.1230611904803,26
SCLB,emotion,2291.8198981073983,27
SCLB,emotion,2473.0619433923684,28
SCLB,emotion,2663.8822524599673,29
SCLB,emotion,2874.562279000713,30
SCLB,emotion,3080.9597997182123,31
SCLB,emotion,3282.311429696851,32
SCLB,emotion,3505.001610529944,33
SCLB,emotion,3716.603834347115,34
SCLB,emotion,3921.3461448217618,35
SCLB,emotion,4155.117574007303,36
SCLB,emotion,4403.951538378506,37
SCLB,emotion,4637.011727259988,38
SCLB,emotion,4858.401281208812,39
SCLB,emotion,5098.406156544004,40
SCLB,emotion,5361.816095035376,41
SCLB,emotion,5624.0093259237665,42
SCLB,emotion,5880.436460555321,43
SCLB,emotion,6160.216818670749,44
SCLB,emotion,6466.859458182467,45
SCLB,emotion,6765.455848697868,46
SCLB,emotion,7048.445570431926,47
SCLB,emotion,7335.933755965279,48
SCLB,emotion,7651.263199859486,49
SCLB,emotion,7978.027987561927,50
SCLB,emotion,8292.087359484602,51
SCLB,emotion,8609.64621422728,52
SCLB,emotion,8951.172867015997,53
SCLB,emotion,9291.254229740784,54
SCLB,emotion,9616.929469507022,55
SCLB,emotion,9992.244915766509,56
SCLB,emotion,10372.046445291786,57
SCLB,emotion,10708.192262070688,58
SCLB,emotion,11053.846633519928,59
SCLB,emotion,11417.745154301816,60
ONNX,emotion,3.4927154052436613,1
ONNX,emotion,14.835471225010794,2
ONNX,emotion,35.56652358397661,3
ONNX,emotion,64.77741028884833,4
ONNX,emotion,100.93719414500747,5
ONNX,emotion,145.50289115349943,6
ONNX,emotion,199.52373092904165,7
ONNX,emotion,259.93765610914573,8
ONNX,emotion,326.65940115865067,9
ONNX,emotion,404.87223234373926,10
ONNX,emotion,495.5315140011514,11
ONNX,emotion,590.6405831508935,12
ONNX,emotion,687.6073187312036,13
ONNX,emotion,798.1222477217116,14
ONNX,emotion,918.4141084374312,15
ONNX,emotion,1039.6179078382206,16
ONNX,emotion,1163.8385092173141,17
ONNX,emotion,1289.6924518207366,18
ONNX,emotion,1421.7680948832256,19
ONNX,emotion,1565.9826713734876,20
ONNX,emotion,1728.8346592889013,21
ONNX,emotion,1897.5172728340162,22
ONNX,emotion,2060.9806963645865,23
ONNX,emotion,2241.772174733158,24
ONNX,emotion,2448.514505386078,25
ONNX,emotion,2643.305877131516,26
ONNX,emotion,2846.0627454131222,27
ONNX,emotion,3058.649180725265,28
ONNX,emotion,2.8144063034981137,1
ONNX,emotion,10.869498538033843,2
ONNX,emotion,25.86281251420304,3
ONNX,emotion,51.96213590982774,4
ONNX,emotion,85.90687531246687,5
ONNX,emotion,125.35674396276153,6
ONNX,emotion,172.78912930636142,7
ONNX,emotion,230.93610404957047,8
ONNX,emotion,301.7422047945672,9
ONNX,emotion,381.10392505719085,10
ONNX,emotion,466.9806723718697,11
ONNX,emotion,562.7797769175996,12
ONNX,emotion,655.8555910073933,13
ONNX,emotion,746.6870522255217,14
ONNX,emotion,857.465992432621,15
ONNX,emotion,975.727531928432,16
ONNX,emotion,1090.9078432779859,17
ONNX,emotion,1212.7903533905496,18
ONNX,emotion,1346.3240433116944,19
ONNX,emotion,1485.3920146726864,20
ONNX,emotion,1630.473997899844,21
ONNX,emotion,1778.288236796855,22
ONNX,emotion,1933.8648872373387,23
ONNX,emotion,2110.7597185904524,24
ONNX,emotion,2290.978082816974,25
ONNX,emotion,2465.738766342964,26
ONNX,emotion,2647.4532845001295,27
ONNX,emotion,2844.6452991728156,28
ONNX,mnist,2.8323293803948904,1
ONNX,mnist,12.546658056305702,2
ONNX,mnist,30.061480439204164,3
ONNX,mnist,53.97892854031657,4
ONNX,mnist,86.56077960064087,5
ONNX,mnist,126.01340797960785,6
ONNX,mnist,170.61979022660904,7
ONNX,mnist,224.4766187794245,8
ONNX,mnist,285.1612274025369,9
ONNX,mnist,350.9289036371831,10
ONNX,mnist,427.2889062600607,11
ONNX,mnist,511.13299163330475,12
ONNX,mnist,598.6950887138621,13
ONNX,mnist,696.1014210504388,14
ONNX,mnist,803.56551114865,15
ONNX,mnist,917.5068775068838,16
ONNX,mnist,1039.9722501354047,17
ONNX,mnist,1167.6102222344266,18
ONNX,mnist,1297.1437935899523,19
ONNX,mnist,1437.9938747760611,20
ONNX,mnist,1587.4787182650755,21
ONNX,mnist,1739.6202428008166,22
ONNX,mnist,1908.1091991796168,23
ONNX,mnist,2083.705936149502,24
ONNX,mnist,2256.215043765127,25
ONNX,mnist,2450.0995777640587,26
ONNX,mnist,2658.1839377819365,27
ONNX,mnist,2871.1154599409906,28
ONNX,mnist,3101.506182510615,29
ONNX,mnist,3330.947428254357,30
ONNX,mnist,3552.3670341599027,31
ONNX,mnist,3777.2803342133075,32
ONNX,mnist,4002.4127677607635,33
ONNX,mnist,4224.803867522905,34
ONNX,mnist,4451.968332730483,35
ONNX,mnist,4710.361363972079,36
ONNX,mnist,4985.414578673071,37
ONNX,mnist,5245.161260875,38
ONNX,mnist,5535.627311910327,39
ONNX,mnist,5831.070919578977,40
ONNX,mnist,6121.099374505252,41
ONNX,mnist,6431.948133893639,42
ONNX,mnist,6733.920797487341,43
ONNX,mnist,7067.818155615232,44
ONNX,mnist,7411.448505054486,45
ONNX,mnist,7735.286214761594,46
ONNX,mnist,8052.880114118847,47
ONNX,mnist,8364.198000931738,48
ONNX,mnist,8666.47780515334,49
ONNX,mnist,3.0128871370944834,1
ONNX,mnist,12.027274188966537,2
ONNX,mnist,27.158250894835522,3
ONNX,mnist,49.84318868246122,4
ONNX,mnist,82.9902533946935,5
ONNX,mnist,124.0586880859042,6
ONNX,mnist,168.6806938242145,7
ONNX,mnist,223.5002481677177,8
ONNX,mnist,286.11345764445196,9
ONNX,mnist,352.7204701437418,10
ONNX,mnist,428.5114852565195,11
ONNX,mnist,514.6776543378217,12
ONNX,mnist,605.8650173569683,13
ONNX,mnist,703.956788875632,14
ONNX,mnist,814.088825634907,15
ONNX,mnist,928.8936155900233,16
ONNX,mnist,1045.7966128629055,17
ONNX,mnist,1181.0765200272713,18
ONNX,mnist,1319.105772853815,19
ONNX,mnist,1452.8094324186125,20
ONNX,mnist,1599.612524373615,21
ONNX,mnist,1757.6020706209874,22
ONNX,mnist,1930.367565820124,23
ONNX,mnist,2109.2227537071753,24
ONNX,mnist,2290.769162973694,25
ONNX,mnist,2482.4916520652228,26
ONNX,mnist,2681.920091443668,27
ONNX,mnist,2882.7843774785515,28
ONNX,mnist,3079.6926138287595,29
ONNX,mnist,3290.74316516107,30
ONNX,mnist,3516.0235533492414,31
ONNX,mnist,3739.929817623998,32
ONNX,mnist,3987.4287465484913,33
ONNX,mnist,4235.221529401739,34
ONNX,mnist,4484.260050423271,35
ONNX,mnist,4748.609959093233,36
ONNX,mnist,5009.269616214988,37
ONNX,mnist,5275.222547468893,38
ONNX,mnist,5538.89917811488,39
ONNX,mnist,5822.95958457019,40
ONNX,mnist,6130.079370590948,41
ONNX,mnist,6441.876475086766,42
ONNX,mnist,6755.264556838096,43
ONNX,mnist,7062.996575999469,44
ONNX,mnist,7365.568195844503,45
ONNX,mnist,7676.172890759608,46
ONNX,mnist,8024.34473891121,47
ONNX,mnist,8378.785230176967,48
ONNX,mnist,8728.445165963976,49
ONNX,cifar10,3.425007556131261,1
ONNX,cifar10,13.187846502590673,2
ONNX,cifar10,31.452825453367872,3
ONNX,cifar10,59.505526770293606,4
ONNX,cifar10,96.18326047063903,5
ONNX,cifar10,142.77630505181347,6
ONNX,cifar10,192.06297981433505,7
ONNX,cifar10,249.21427892918825,8
ONNX,cifar10,319.7446243523316,9
ONNX,cifar10,396.7649071675302,10
ONNX,cifar10,487.44679727979263,11
ONNX,cifar10,582.0385556994818,12
ONNX,cifar10,673.3344807858375,13
ONNX,cifar10,775.5727677029361,14
ONNX,cifar10,883.876449158031,15
ONNX,cifar10,997.9402763385146,16
ONNX,cifar10,1119.340199158031,17
ONNX,cifar10,1242.7050582901554,18
ONNX,cifar10,1373.8123202720205,19
ONNX,cifar10,1532.107523747841,20
ONNX,cifar10,1700.8549222797926,21
ONNX,cifar10,1865.938359240069,22
ONNX,cifar10,2027.4738962651122,23
ONNX,cifar10,2197.159119170985,24
ONNX,cifar10,2407.394618955095,25
ONNX,cifar10,2641.497953367876,26
ONNX,cifar10,2864.462176165803,27
ONNX,cifar10,3064.3172646804837,28
ONNX,cifar10,3271.3013309585494,29
ONNX,cifar10,3497.501862046632,30
ONNX,cifar10,3724.0890619602765,31
ONNX,cifar10,3949.6486010362696,32
ONNX,cifar10,4186.118482836788,33
ONNX,cifar10,4438.044993523317,34
ONNX,cifar10,4694.562373164939,35
ONNX,cifar10,4945.924371761658,36
ONNX,cifar10,5225.336083225388,37
ONNX,cifar10,5525.9015069084635,38
ONNX,cifar10,5819.8302542098445,39
ONNX,cifar10,6102.770898100174,40
ONNX,cifar10,6406.810364313472,41
ONNX,cifar10,6726.8581638601045,42
ONNX,cifar10,7040.8897868091535,43
ONNX,cifar10,7347.184617875647,44
ONNX,cifar10,7648.54478626943,45
SCLB,mnist,3.2383689662355373,1
SCLB,mnist,12.352883443482874,2
SCLB,mnist,28.391164940254136,3
SCLB,mnist,53.45736046357491,4
SCLB,mnist,86.76114942147821,5
SCLB,mnist,123.88462811748443,6
SCLB,mnist,164.42492149715,7
SCLB,mnist,210.19368659458024,8
SCLB,mnist,267.92179097468136,9
SCLB,mnist,336.65193373984505,10
SCLB,mnist,405.9157060427595,11
SCLB,mnist,481.979809229837,12
SCLB,mnist,564.4869859488326,13
SCLB,mnist,647.5692628439413,14
SCLB,mnist,736.5706805442461,15
SCLB,mnist,837.5858982331888,16
SCLB,mnist,951.0274877762419,17
SCLB,mnist,1064.4683454845,18
SCLB,mnist,1176.3605187948567,19
SCLB,mnist,1295.737898384684,20
SCLB,mnist,1422.1654084685742,21
SCLB,mnist,1562.7095238510044,22
SCLB,mnist,1718.193131772303,23
SCLB,mnist,1882.2629914215918,24
SCLB,mnist,2043.063196167175,25
SCLB,mnist,2204.660856893973,26
SCLB,mnist,2378.398132207851,27
SCLB,mnist,2571.5137830211906,28
SCLB,mnist,2777.46368161418,29
SCLB,mnist,2971.5237042437557,30
SCLB,mnist,3162.9081998503984,31
SCLB,mnist,3374.3536288749597,32
SCLB,mnist,3601.9214394114415,33
SCLB,mnist,3824.5321669665004,34
SCLB,mnist,4048.6174196602724,35
SCLB,mnist,4279.031457685534,36
SCLB,mnist,4508.4321484651655,37
SCLB,mnist,4751.46173344961,38
SCLB,mnist,5020.312481506987,39
SCLB,mnist,5282.106108244357,40
SCLB,mnist,5532.60208354003,41
SCLB,mnist,5789.078138807979,42
SCLB,mnist,6064.86824109349,43
SCLB,mnist,6367.318836980083,44
SCLB,mnist,6653.665835089538,45
SCLB,mnist,6927.592704633569,46
SCLB,mnist,7217.190891712797,47
SCLB,mnist,7538.9598037502665,48
SCLB,mnist,7899.429446076834,49
SCLB,mnist,8239.32686681032,50
SCLB,mnist,8552.35667998933,51
SCLB,mnist,8874.409367417004,52
SCLB,mnist,9201.959356826657,53
SCLB,mnist,9550.832569367105,54
SCLB,mnist,9923.702763233465,55
SCLB,mnist,10306.671652943842,56
SCLB,mnist,10681.773017855807,57
ONNX,cifar10,4.008714645555956,1
ONNX,cifar10,16.657232817560278,2
ONNX,cifar10,37.9612907520691,3
ONNX,cifar10,64.3494947822958,4
ONNX,cifar10,98.19624775098958,5
ONNX,cifar10,142.53589852464916,6
ONNX,cifar10,198.6339332493703,7
ONNX,cifar10,263.7285815041382,8
ONNX,cifar10,331.09058960057587,9
ONNX,cifar10,405.42826376394396,10
ONNX,cifar10,481.3986029147176,11
ONNX,cifar10,564.7742439726521,12
ONNX,cifar10,663.090160309464,13
ONNX,cifar10,761.3205642317382,14
ONNX,cifar10,867.2907565671106,15
ONNX,cifar10,982.9697186038145,16
ONNX,cifar10,1109.2230043181003,17
ONNX,cifar10,1242.7253274559196,18
ONNX,cifar10,1380.5434048218783,19
ONNX,cifar10,1527.8665347247213,20
ONNX,cifar10,1676.3362141057935,21
ONNX,cifar10,1829.103349766103,22
ONNX,cifar10,2001.0008690176323,23
ONNX,cifar10,2176.305344368478,24
ONNX,cifar10,2354.432156351206,25
ONNX,cifar10,2549.994229938827,26
ONNX,cifar10,2762.569065491184,27
ONNX,cifar10,2976.694957178842,28
ONNX,cifar10,3184.8159499820085,29
ONNX,cifar10,3399.0416264843475,30
ONNX,cifar10,3619.957216084923,31
ONNX,cifar10,3851.2976351205475,32
ONNX,cifar10,4086.507643396906,33
ONNX,cifar10,4326.963673623606,34
ONNX,cifar10,4569.047550377834,35
ONNX,cifar10,4819.150564231739,36
ONNX,cifar10,5076.277123785536,37
ONNX,cifar10,5345.814450161931,38
ONNX,cifar10,5630.611716984528,39
ONNX,cifar10,5923.57304066211,40
ONNX,cifar10,6214.85107502699,41
ONNX,cifar10,6518.588304785897,42
ONNX,cifar10,6815.715278517455,43
DOCKER,cifar10,2.8736341358099518,1
DOCKER,cifar10,11.307661278104359,2
DOCKER,cifar10,24.69296808716139,3
DOCKER,cifar10,46.40434863796134,4
DOCKER,cifar10,75.94247270998729,5
DOCKER,cifar10,112.93828605084543,6
DOCKER,cifar10,164.1716281588995,7
DOCKER,cifar10,224.5972328192231,8
DOCKER,cifar10,290.88299939208235,9
DOCKER,cifar10,363.64377433564636,10
DOCKER,cifar10,440.287456224244,11
DOCKER,cifar10,526.9794650324222,12
DOCKER,cifar10,620.1194633658567,13
DOCKER,cifar10,709.6152720479062,14
DOCKER,cifar10,799.6318796493395,15
DOCKER,cifar10,893.9976065086964,16
DOCKER,cifar10,1011.5893550201502,17
DOCKER,cifar10,1153.666886476577,18
DOCKER,cifar10,1298.4702717922396,19
DOCKER,cifar10,1439.970283051027,20
DOCKER,cifar10,1590.8457726899126,21
DOCKER,cifar10,1745.6561332835886,22
DOCKER,cifar10,1903.8897145059389,23
DOCKER,cifar10,2071.7362715896006,24
DOCKER,cifar10,2244.4548815223316,25
DOCKER,cifar10,2421.0928707919215,26
DOCKER,cifar10,2600.796126730955,27
DOCKER,cifar10,2793.4792848160714,28
DOCKER,cifar10,3009.7330615663436,29
DOCKER,cifar10,3230.721418304193,30
DOCKER,cifar10,3443.2273823366763,31
DOCKER,cifar10,3669.178241015695,32
DOCKER,cifar10,3898.8753876469605,33
DOCKER,cifar10,4126.426396279013,34
DOCKER,cifar10,4367.068797913763,35
DOCKER,cifar10,4616.8544256408695,36
DOCKER,cifar10,4870.279180797755,37
DOCKER,cifar10,5128.864230482242,38
DOCKER,cifar10,5391.169769085965,39
DOCKER,cifar10,5662.203431610205,40
DOCKER,cifar10,5951.884976743833,41
DOCKER,cifar10,6247.939187984818,42
DOCKER,cifar10,6557.75855562731,43
DOCKER,cifar10,6880.728721138113,44
DOCKER,cifar10,7194.614760469062,45
DOCKER,cifar10,7486.718731118569,46
DOCKER,cifar10,7769.287062015181,47
SCLB,mnist,2.7169873710403136,1
SCLB,mnist,11.710898002545111,2
SCLB,mnist,28.551511583647688,3
SCLB,mnist,50.71449552333774,4
SCLB,mnist,77.6062120790347,5
SCLB,mnist,110.52566309139667,6
SCLB,mnist,151.30517298777443,7
SCLB,mnist,203.3751433895378,8
SCLB,mnist,259.9566142685088,9
SCLB,mnist,319.453216038722,10
SCLB,mnist,386.95337675544243,11
SCLB,mnist,460.4628541562514,12
SCLB,mnist,537.9230657467164,13
SCLB,mnist,624.0163337953916,14
SCLB,mnist,722.7481579216469,15
SCLB,mnist,826.3203190474024,16
SCLB,mnist,933.5088281143478,17
SCLB,mnist,1045.72575501068,18
SCLB,mnist,1168.351528768804,19
SCLB,mnist,1303.2525649911372,20
SCLB,mnist,1438.4006555072033,21
SCLB,mnist,1573.214420760805,22
SCLB,mnist,1712.7947299515974,23
SCLB,mnist,1860.5014238967412,24
SCLB,mnist,2016.5097763657225,25
SCLB,mnist,2183.8632327978,26
SCLB,mnist,2373.3274081659315,27
SCLB,mnist,2562.426399354633,28
SCLB,mnist,2739.564571904967,29
SCLB,mnist,2920.8312528405213,30
SCLB,mnist,3108.137865433122,31
SCLB,mnist,3302.311013952642,32
SCLB,mnist,3513.364173010498,33
SCLB,mnist,3740.886235967822,34
SCLB,mnist,3960.8715878232506,35
SCLB,mnist,4180.758020383582,36
SCLB,mnist,4415.6217612086975,37
SCLB,mnist,4665.155928736989,38
SCLB,mnist,4927.0128058389755,39
SCLB,mnist,5196.931910421305,40
SCLB,mnist,5478.03346929964,41
SCLB,mnist,5751.669113771793,42
SCLB,mnist,6011.757463016987,43
SCLB,mnist,6277.195671994238,44
SCLB,mnist,6563.987477259059,45
SCLB,mnist,6880.539926536729,46
SCLB,mnist,7201.569730973998,47
SCLB,mnist,7510.618653832522,48
SCLB,mnist,7815.8055796130375,49
SCLB,mnist,8121.7841156907925,50
SCLB,mnist,8430.710271867625,51
SCLB,mnist,8758.932203480768,52
SCLB,mnist,9112.403393242545,53
SCLB,mnist,9460.688132858126,54
SCLB,mnist,9796.59972298804,55
SCLB,mnist,10135.442222799356,56
SCLB,mnist,10499.90203685667,57
SCLB,mnist,10882.288347891626,58
ONNX,yolov4,2.733088796727645,1
ONNX,yolov4,10.560210146574253,2
ONNX,yolov4,24.527907624133626,3
ONNX,yolov4,46.782937279854565,4
ONNX,yolov4,77.6900036927622,5
ONNX,yolov4,118.28174531303264,6
ONNX,yolov4,169.22993821724808,7
ONNX,yolov4,228.0215970912397,8
ONNX,yolov4,287.3481153562096,9
ONNX,yolov4,354.3659970457903,10
ONNX,yolov4,441.78226934439283,11
ONNX,yolov4,540.1072337234407,12
ONNX,yolov4,636.7963943870016,13
ONNX,yolov4,740.1667233837065,14
ONNX,yolov4,865.6470540279515,15
ONNX,yolov4,998.3645140324966,16
ONNX,yolov4,1122.9880938529716,17
ONNX,yolov4,1254.224292182707,18
ONNX,yolov4,1394.2749366833318,19
ONNX,yolov4,1553.4048755823205,20
ONNX,yolov4,1726.5398362402002,21
ONNX,yolov4,1900.3795671514602,22
ONNX,yolov4,2075.3612259118286,23
ONNX,yolov4,2260.861989319396,24
ONNX,yolov4,2446.4450247131012,25
ONNX,yolov4,2642.340173559823,26
ONNX,yolov4,2869.966084479037,27
ONNX,yolov4,3088.80359084195,28
ONNX,yolov4,3300.572171060108,29
ONNX,yolov4,3520.6293032041826,30
ONNX,yolov4,3749.970057493468,31
ONNX,yolov4,4009.086440177254,32
ONNX,yolov4,4271.4394235314185,33
ONNX,yolov4,4517.606598113852,34
ONNX,yolov4,4799.860193017841,35
ONNX,yolov4,5092.878427792299,36
ONNX,yolov4,5364.3980594818795,37
ONNX,yolov4,5673.585087546872,38
ONNX,yolov4,5973.1117743722325,39
ONNX,yolov4,6240.431997500286,40
ONNX,yolov4,6538.897808714921,41
ONNX,yolov4,6865.270594761961,42
ONNX,yolov4,7177.89743347347,43
DOCKER,mnist,2.7977486147040223,1
DOCKER,mnist,25.36307048060207,3
DOCKER,mnist,47.17475121485627,4
DOCKER,mnist,77.34961021388287,5
DOCKER,mnist,113.72278176522497,6
DOCKER,mnist,157.15293006669873,7
DOCKER,mnist,207.5650996314715,8
DOCKER,mnist,265.01491243187144,9
DOCKER,mnist,329.49004868893996,10
DOCKER,mnist,400.3812892342713,11
DOCKER,mnist,481.90584077902304,12
DOCKER,mnist,574.991833997417,13
DOCKER,mnist,674.5699847929916,14
DOCKER,mnist,781.7357166799862,15
DOCKER,mnist,892.6253152187498,16
DOCKER,mnist,1006.9528639550342,17
DOCKER,mnist,1129.1794646299754,18
DOCKER,mnist,1262.323280121429,19
DOCKER,mnist,1407.0492735481378,20
DOCKER,mnist,1554.671817777239,21
DOCKER,mnist,1712.0444302390322,22
DOCKER,mnist,1877.6036577968584,23
DOCKER,mnist,2037.4401650613772,24
DOCKER,mnist,2203.143936560451,25
DOCKER,mnist,2381.376313370426,26
DOCKER,mnist,2567.0076322801424,27
DOCKER,mnist,2759.314563693315,28
DOCKER,mnist,2958.3473625498536,29
DOCKER,mnist,3157.1324240691147,30
DOCKER,mnist,3362.276382190188,31
DOCKER,mnist,3582.4160728421384,32
DOCKER,mnist,3812.7458673960223,33
DOCKER,mnist,4047.253774709021,34
DOCKER,mnist,4282.958042339114,35
DOCKER,mnist,4517.501689208894,36
DOCKER,mnist,4761.066341748635,37
DOCKER,mnist,5023.215685792526,38
DOCKER,mnist,5303.707107079686,39
DOCKER,mnist,5588.57619714949,40
DOCKER,mnist,5855.871122534778,41
DOCKER,mnist,6122.703873242102,42
DOCKER,mnist,6397.631511582323,43
DOCKER,mnist,6700.52797563091,44
DOCKER,mnist,7023.249220617142,45
DOCKER,mnist,7328.265113569651,46
DOCKER,mnist,7633.955057002609,47
DOCKER,mnist,7956.945629433798,48
DOCKER,mnist,8305.139969065194,49
DOCKER,mnist,8660.65213542002,50
DOCKER,mnist,8993.558239253774,51
DOCKER,mnist,9312.854646678506,52
DOCKER,cifar10,2.894714962616185,1
DOCKER,cifar10,11.570321228098084,2
DOCKER,cifar10,27.003881155830285,3
DOCKER,cifar10,50.682334840806305,4
DOCKER,cifar10,83.29029682635274,5
DOCKER,cifar10,125.75634229484353,6
DOCKER,cifar10,178.49264274594915,7
DOCKER,cifar10,237.43127650387476,8
DOCKER,cifar10,303.8098558905075,9
DOCKER,cifar10,381.2318015248961,10
DOCKER,cifar10,469.74901603299776,11
DOCKER,cifar10,568.3421708747131,12
DOCKER,cifar10,666.3019429073019,13
DOCKER,cifar10,758.1289104151989,14
DOCKER,cifar10,859.9283179555939,15
DOCKER,cifar10,974.1377592436879,16
DOCKER,cifar10,1101.2003277901508,17
DOCKER,cifar10,1244.0506871122425,18
DOCKER,cifar10,1391.391446946799,19
DOCKER,cifar10,1537.414331409222,20
DOCKER,cifar10,1679.344227240188,21
DOCKER,cifar10,1831.8538421244007,22
DOCKER,cifar10,2007.9218210690183,23
DOCKER,cifar10,2184.4523493852694,24
DOCKER,cifar10,2357.8399327886737,25
DOCKER,cifar10,2562.135987375861,26
DOCKER,cifar10,2769.0479709053925,27
DOCKER,cifar10,2968.877289162103,28
DOCKER,cifar10,3186.233288639411,29
DOCKER,cifar10,3405.5545130445653,30
DOCKER,cifar10,3629.6105865225095,31
DOCKER,cifar10,3847.5188518964615,32
DOCKER,cifar10,4066.6144127104967,33
DOCKER,cifar10,4310.9679503670195,34
DOCKER,cifar10,4567.161812688907,35
DOCKER,cifar10,4825.401406949526,36
DOCKER,cifar10,5091.496411807149,37
DOCKER,cifar10,5371.98375258505,38
DOCKER,cifar10,5636.728191344907,39
DOCKER,cifar10,5905.355141694882,40
DOCKER,cifar10,6202.777254192894,41
DOCKER,cifar10,6484.35705071245,42
DOCKER,cifar10,6776.749121764423,43
DOCKER,cifar10,7089.8660150444275,44
DOCKER,cifar10,7377.06233438629,45
SCLB,cifar10,3.725710433221474,1
SCLB,cifar10,14.332226443250942,2
SCLB,cifar10,30.614156774814223,3
SCLB,cifar10,54.00865177901842,4
SCLB,cifar10,84.26516767542098,5
SCLB,cifar10,119.11673457136149,6
SCLB,cifar10,160.27092908924257,7
SCLB,cifar10,205.76889895539009,8
SCLB,cifar10,256.4974886467794,9
SCLB,cifar10,315.82177924566895,10
SCLB,cifar10,383.182072535622,11
SCLB,cifar10,454.99970313079973,12
SCLB,cifar10,530.0554962086492,13
SCLB,cifar10,617.0085814818462,14
SCLB,cifar10,715.7532036156078,15
SCLB,cifar10,818.1486414010953,16
SCLB,cifar10,927.1622041250349,17
SCLB,cifar10,1043.323217364462,18
SCLB,cifar10,1159.8731589602382,19
SCLB,cifar10,1278.847910590784,20
SCLB,cifar10,1407.5321485520144,21
SCLB,cifar10,1545.3918510957421,22
SCLB,cifar10,1686.1028004105717,23
SCLB,cifar10,1844.4315882767344,24
SCLB,cifar10,2015.9824155278727,25
SCLB,cifar10,2189.3799968373846,26
SCLB,cifar10,2367.556389713736,27
SCLB,cifar10,2559.1007692162016,28
SCLB,cifar10,2754.5544367514826,29
SCLB,cifar10,2930.765756452114,30
SCLB,cifar10,3113.8517828059785,31
SCLB,cifar10,3335.006558241359,32
SCLB,cifar10,3553.594052787268,33
SCLB,cifar10,3750.9862021914846,34
SCLB,cifar10,3974.519069907054,35
SCLB,cifar10,4207.355601578656,36
SCLB,cifar10,4432.654046679822,37
SCLB,cifar10,4669.313078701775,38
SCLB,cifar10,4925.014413865132,39
SCLB,cifar10,5183.4995417048585,40
SCLB,cifar10,5436.127019386643,41
SCLB,cifar10,5712.221081349283,42
SCLB,cifar10,5992.224614312445,43
SCLB,cifar10,6269.10403466378,44
SCLB,cifar10,6566.975401055595,45
SCLB,cifar10,6883.4323831915535,46
SCLB,cifar10,7184.116390168245,47
SCLB,cifar10,7500.0483159736705,48
SCLB,cifar10,7849.985217093654,49
SCLB,cifar10,8181.699876336066,50
SCLB,cifar10,8521.41028537395,51
SCLB,cifar10,8868.003451644183,52
SCLB,cifar10,9204.85694191204,53
SCLB,cifar10,9556.480195400383,54
SCLB,cifar10,9923.841538205148,55
SCLB,cifar10,10291.828142654778,56
SCLB,cifar10,10633.689032145048,57
SCLB,cifar10,10979.808921945898,58
SCLB,cifar10,11365.655065288118,59
SCLB,cifar10,11753.223422669322,60
SCLB,cifar10,12131.087355826407,61
SCLB,cifar10,12535.786918646929,62
SCLB,cifar10,12947.794699608365,63
SCLB,cifar10,13352.94619266576,64
SCLB,cifar10,13793.13283021869,65
DOCKER,cifar10,3.5652612576272342,1
DOCKER,cifar10,13.722020123399275,2
DOCKER,cifar10,30.729176883656983,3
DOCKER,cifar10,58.36204051950412,4
DOCKER,cifar10,95.90624140693353,5
DOCKER,cifar10,138.0024521344893,6
DOCKER,cifar10,183.75845779313005,7
DOCKER,cifar10,241.08550706193824,8
DOCKER,cifar10,311.97740659833875,9
DOCKER,cifar10,389.3713931846331,10
DOCKER,cifar10,472.63720167145794,11
DOCKER,cifar10,562.900087720295,12
DOCKER,cifar10,659.8563237867443,13
DOCKER,cifar10,761.0481563398365,14
DOCKER,cifar10,865.1587618030384,15
DOCKER,cifar10,980.8335800561317,16
DOCKER,cifar10,1111.2325363607438,17
DOCKER,cifar10,1252.3853994000474,18
DOCKER,cifar10,1402.5603732657626,19
DOCKER,cifar10,1559.4164992557407,20
DOCKER,cifar10,1715.5635007158517,21
DOCKER,cifar10,1859.7820602906581,22
DOCKER,cifar10,2016.9369736782296,23
DOCKER,cifar10,2191.211996318474,24
DOCKER,cifar10,2367.5028428136393,25
DOCKER,cifar10,2560.590920324519,26
DOCKER,cifar10,2757.86494889611,27
DOCKER,cifar10,2962.8290173508917,28
DOCKER,cifar10,3179.751961434885,29
DOCKER,cifar10,3405.437140227481,30
DOCKER,cifar10,3641.3444585942016,31
DOCKER,cifar10,3872.29247946186,32
DOCKER,cifar10,4107.922173775949,33
DOCKER,cifar10,4351.589303975819,34
DOCKER,cifar10,4596.072595219698,35
DOCKER,cifar10,4850.1922222095955,36
DOCKER,cifar10,5109.771260325882,37
DOCKER,cifar10,5381.25105110957,38
DOCKER,cifar10,5660.923373992976,39
DOCKER,cifar10,5937.795426500163,40
DOCKER,cifar10,6243.883629199949,41
DOCKER,cifar10,6558.033175656481,42
DOCKER,cifar10,6857.679975825786,43
DOCKER,cifar10,7175.403688002089,44
SCLB,mnist,3.1873813397219797,1
SCLB,mnist,11.952481799931821,2
SCLB,mnist,25.458186072497252,3
SCLB,mnist,44.98599723495322,4
SCLB,mnist,71.83272735881216,5
