depl,model,rss(kb),vsz(kb),timestamp,time
SCLB,cifar10,178316,85368,12/03/21 20:57:27.448,18.019
SCLB,cifar10,178460,85632,12/03/21 20:57:27.877,18.448
SCLB,cifar10,178736,85896,12/03/21 20:57:28.306,18.877
SCLB,cifar10,179024,86160,12/03/21 20:57:28.734,19.305
SCLB,cifar10,179168,86424,12/03/21 20:57:29.163,19.734
SCLB,cifar10,179456,86424,12/03/21 20:57:29.591,20.162
SCLB,cifar10,179588,86688,12/03/21 20:57:30.017,20.588
SCLB,cifar10,179876,86952,12/03/21 20:57:30.445,21.016
SCLB,cifar10,180020,87216,12/03/21 20:57:30.872,21.443
SCLB,cifar10,180308,87480,12/03/21 20:57:31.300,21.871
SCLB,cifar10,180584,87744,12/03/21 20:57:31.728,22.299
SCLB,cifar10,180728,87744,12/03/21 20:57:32.158,22.729
SCLB,cifar10,181016,88008,12/03/21 20:57:32.587,23.158
SCLB,cifar10,181160,88272,12/03/21 20:57:33.018,23.589
SCLB,cifar10,181448,88536,12/03/21 20:57:33.444,24.015
SCLB,cifar10,181596,88800,12/03/21 20:57:33.868,24.439
SCLB,cifar10,181884,89064,12/03/21 20:57:34.303,24.874
SCLB,cifar10,182028,89064,12/03/21 20:57:34.732,25.303
SCLB,cifar10,182172,89328,12/03/21 20:57:35.158,25.729
SCLB,cifar10,182316,89328,12/03/21 20:57:35.574,26.145
SCLB,cifar10,182460,89592,12/03/21 20:57:36.001,26.572
SCLB,cifar10,182736,89856,12/03/21 20:57:36.426,26.997
SCLB,cifar10,182880,90120,12/03/21 20:57:36.852,27.423
SCLB,cifar10,183168,90120,12/03/21 20:57:37.281,27.852
SCLB,cifar10,183312,90384,12/03/21 20:57:37.707,28.278
SCLB,cifar10,183600,90648,12/03/21 20:57:38.134,28.705
SCLB,cifar10,183876,90912,12/03/21 20:57:38.558,29.129
SCLB,cifar10,184020,91176,12/03/21 20:57:38.989,29.56
SCLB,cifar10,184308,91440,12/03/21 20:57:39.418,29.989
SCLB,cifar10,184452,91704,12/03/21 20:57:39.843,30.414
SCLB,cifar10,184728,91968,12/03/21 20:57:40.271,30.842
SCLB,cifar10,185016,91968,12/03/21 20:57:40.702,31.273
SCLB,cifar10,185160,92232,12/03/21 20:57:41.132,31.703
SCLB,cifar10,185448,92496,12/03/21 20:57:41.557,32.128
SCLB,cifar10,185592,92760,12/03/21 20:57:41.985,32.556
SCLB,cifar10,185868,93024,12/03/21 20:57:42.413,32.984
SCLB,cifar10,186156,93288,12/03/21 20:57:42.842,33.413
SCLB,cifar10,186300,93552,12/03/21 20:57:43.271,33.842
SCLB,cifar10,186588,93552,12/03/21 20:57:43.700,34.271
SCLB,cifar10,186736,93816,12/03/21 20:57:44.132,34.703
SCLB,cifar10,187024,94080,12/03/21 20:57:44.559,35.13
SCLB,cifar10,187312,94344,12/03/21 20:57:44.987,35.558
SCLB,cifar10,187456,94608,12/03/21 20:57:45.415,35.986
SCLB,cifar10,187744,94872,12/03/21 20:57:45.845,36.416
SCLB,cifar10,187876,95136,12/03/21 20:57:46.273,36.844
SCLB,cifar10,188164,95400,12/03/21 20:57:46.702,37.273
SCLB,cifar10,188452,95400,12/03/21 20:57:47.129,37.7
SCLB,cifar10,188596,95664,12/03/21 20:57:47.557,38.128
SCLB,cifar10,188872,95928,12/03/21 20:57:47.987,38.558
SCLB,cifar10,189016,96192,12/03/21 20:57:48.416,38.987
SCLB,cifar10,189304,96456,12/03/21 20:57:48.844,39.415
SCLB,cifar10,189592,96720,12/03/21 20:57:49.274,39.845
SCLB,cifar10,189736,96984,12/03/21 20:57:49.701,40.272
SCLB,cifar10,190012,96984,12/03/21 20:57:50.129,40.7
SCLB,cifar10,190156,97248,12/03/21 20:57:50.556,41.127
SCLB,cifar10,190444,97512,12/03/21 20:57:50.984,41.555
SCLB,cifar10,190732,97776,12/03/21 20:57:51.415,41.986
SCLB,cifar10,190732,97776,12/03/21 20:57:51.831,42.402
SCLB,cifar10,191008,98040,12/03/21 20:57:52.257,42.828
SCLB,cifar10,191152,98304,12/03/21 20:57:52.692,43.263
SCLB,cifar10,191296,98304,12/03/21 20:57:53.118,43.689
SCLB,cifar10,191440,98568,12/03/21 20:57:53.546,44.117
SCLB,cifar10,191728,98832,12/03/21 20:57:53.974,44.545
SCLB,cifar10,191876,99096,12/03/21 20:57:54.405,44.976
SCLB,cifar10,192164,99360,12/03/21 20:57:54.833,45.404
SCLB,cifar10,192452,99624,12/03/21 20:57:55.261,45.832
SCLB,cifar10,192596,99624,12/03/21 20:57:55.688,46.259
SCLB,cifar10,192884,99888,12/03/21 20:57:56.117,46.688
SCLB,cifar10,193160,100152,12/03/21 20:57:56.547,47.118
SCLB,cifar10,193304,100416,12/03/21 20:57:56.974,47.545
SCLB,cifar10,193592,100680,12/03/21 20:57:57.402,47.973
SCLB,cifar10,193736,100944,12/03/21 20:57:57.830,48.401
SCLB,cifar10,194012,101208,12/03/21 20:57:58.258,48.829
SCLB,cifar10,194156,101208,12/03/21 20:57:58.690,49.261
SCLB,cifar10,194444,101472,12/03/21 20:57:59.119,49.69
SCLB,cifar10,194588,101736,12/03/21 20:57:59.588,50.159
SCLB,cifar10,194876,102000,12/03/21 20:58:00.017,50.588
SCLB,cifar10,195152,102264,12/03/21 20:58:00.448,51.019
SCLB,cifar10,195296,102528,12/03/21 20:58:00.874,51.445
SCLB,cifar10,195584,102792,12/03/21 20:58:01.302,51.873
SCLB,cifar10,195728,102792,12/03/21 20:58:01.731,52.302
SCLB,cifar10,196004,103056,12/03/21 20:58:02.158,52.729
SCLB,cifar10,196292,103320,12/03/21 20:58:02.586,53.157
SCLB,cifar10,196436,103584,12/03/21 20:58:03.014,53.585
SCLB,cifar10,196724,103848,12/03/21 20:58:03.443,54.014
SCLB,cifar10,196868,104112,12/03/21 20:58:03.870,54.441
SCLB,cifar10,197160,104376,12/03/21 20:58:04.298,54.869
SCLB,cifar10,197448,104376,12/03/21 20:58:04.727,55.298
SCLB,cifar10,197592,104640,12/03/21 20:58:05.156,55.727
SCLB,cifar10,197880,104904,12/03/21 20:58:05.583,56.154
SCLB,cifar10,198024,105168,12/03/21 20:58:06.010,56.581
SCLB,cifar10,198300,105432,12/03/21 20:58:06.439,57.01
SCLB,cifar10,198588,105696,12/03/21 20:58:06.866,57.437
SCLB,cifar10,198732,105960,12/03/21 20:58:07.296,57.867
SCLB,cifar10,199020,106224,12/03/21 20:58:07.723,58.294
SCLB,cifar10,199152,106224,12/03/21 20:58:08.151,58.722
SCLB,cifar10,199440,106488,12/03/21 20:58:08.578,59.149
SCLB,cifar10,199584,106752,12/03/21 20:58:09.004,59.575
SCLB,cifar10,199728,106752,12/03/21 20:58:09.435,60.006
SCLB,cifar10,199872,107016,12/03/21 20:58:09.849,60.42
SCLB,cifar10,200016,107280,12/03/21 20:58:10.273,60.844
SCLB,cifar10,200292,107280,12/03/21 20:58:10.704,61.275
SCLB,cifar10,200436,107544,12/03/21 20:58:11.132,61.703
SCLB,cifar10,200724,107808,12/03/21 20:58:11.558,62.129
SCLB,cifar10,200868,108072,12/03/21 20:58:11.986,62.557
DOCKER,cifar10,167028,17392,12/03/21 21:34:38.327,0.0
DOCKER,cifar10,189072,32508,12/03/21 21:34:38.719,0.392
DOCKER,cifar10,311332,62760,12/03/21 21:34:39.107,0.78
DOCKER,cifar10,322672,70928,12/03/21 21:34:39.497,1.17
DOCKER,cifar10,323108,71464,12/03/21 21:34:39.873,1.546
DOCKER,cifar10,327432,74964,12/03/21 21:34:40.257,1.93
DOCKER,cifar10,333068,79268,12/03/21 21:34:40.645,2.318
DOCKER,cifar10,335976,82168,12/03/21 21:34:41.034,2.707
DOCKER,cifar10,418632,94460,12/03/21 21:34:41.439,3.112
DOCKER,cifar10,418632,94460,12/03/21 21:34:41.861,3.534
DOCKER,cifar10,418632,94460,12/03/21 21:34:42.282,3.955
DOCKER,cifar10,418632,94460,12/03/21 21:34:42.704,4.377
DOCKER,cifar10,418632,94460,12/03/21 21:34:43.124,4.797
DOCKER,cifar10,418632,94460,12/03/21 21:34:43.545,5.218
DOCKER,cifar10,418632,94460,12/03/21 21:34:43.967,5.64
DOCKER,cifar10,418632,94460,12/03/21 21:34:44.388,6.061
DOCKER,cifar10,418632,94460,12/03/21 21:34:44.808,6.481
DOCKER,cifar10,418632,94460,12/03/21 21:34:45.234,6.907
DOCKER,cifar10,418632,94460,12/03/21 21:34:45.655,7.328
DOCKER,cifar10,418632,94460,12/03/21 21:34:46.076,7.749
DOCKER,cifar10,418632,94460,12/03/21 21:34:46.497,8.17
DOCKER,cifar10,418632,94460,12/03/21 21:34:46.919,8.592
DOCKER,cifar10,418632,94460,12/03/21 21:34:47.340,9.013
DOCKER,cifar10,418632,94460,12/03/21 21:34:47.762,9.435
DOCKER,cifar10,418632,94460,12/03/21 21:34:48.182,9.855
DOCKER,cifar10,418632,94460,12/03/21 21:34:48.603,10.276
DOCKER,cifar10,418632,94460,12/03/21 21:34:49.025,10.698
DOCKER,cifar10,418632,94460,12/03/21 21:34:49.445,11.118
DOCKER,cifar10,418632,94460,12/03/21 21:34:49.866,11.539
DOCKER,cifar10,418632,94460,12/03/21 21:34:50.288,11.961
DOCKER,cifar10,418632,94460,12/03/21 21:34:50.714,12.387
DOCKER,cifar10,418632,94460,12/03/21 21:34:51.137,12.81
DOCKER,cifar10,418632,94460,12/03/21 21:34:51.565,13.238
DOCKER,cifar10,418632,94460,12/03/21 21:34:51.994,13.667
DOCKER,cifar10,418632,94460,12/03/21 21:34:52.419,14.092
DOCKER,cifar10,418632,94460,12/03/21 21:34:52.843,14.516
DOCKER,cifar10,418632,94460,12/03/21 21:34:53.265,14.938
DOCKER,cifar10,418632,94460,12/03/21 21:34:53.691,15.364
DOCKER,cifar10,418632,94460,12/03/21 21:34:54.116,15.789
DOCKER,cifar10,418632,94460,12/03/21 21:34:54.542,16.215
DOCKER,cifar10,418632,94460,12/03/21 21:34:54.967,16.64
DOCKER,cifar10,418632,94460,12/03/21 21:34:55.403,17.076
DOCKER,cifar10,418632,94460,12/03/21 21:34:55.825,17.498
DOCKER,cifar10,418632,94460,12/03/21 21:34:56.248,17.921
DOCKER,cifar10,418632,94460,12/03/21 21:34:56.674,18.347
DOCKER,cifar10,418632,94460,12/03/21 21:34:57.106,18.779
DOCKER,cifar10,418632,94460,12/03/21 21:34:57.539,19.212
DOCKER,cifar10,418632,94460,12/03/21 21:34:57.972,19.645
DOCKER,cifar10,418632,94460,12/03/21 21:34:58.398,20.071
DOCKER,cifar10,418632,94460,12/03/21 21:34:58.825,20.498
DOCKER,cifar10,418632,94460,12/03/21 21:34:59.252,20.925
DOCKER,cifar10,418632,94460,12/03/21 21:34:59.686,21.359
DOCKER,cifar10,418632,94460,12/03/21 21:35:00.098,21.771
DOCKER,cifar10,418632,94460,12/03/21 21:35:00.530,22.203
DOCKER,cifar10,418632,94460,12/03/21 21:35:00.955,22.628
DOCKER,cifar10,418632,94460,12/03/21 21:35:01.390,23.063
DOCKER,cifar10,418632,94460,12/03/21 21:35:01.821,23.494
DOCKER,cifar10,418632,94460,12/03/21 21:35:02.252,23.925
DOCKER,cifar10,418632,94460,12/03/21 21:35:02.689,24.362
DOCKER,cifar10,418632,94460,12/03/21 21:35:03.115,24.788
DOCKER,cifar10,418632,94460,12/03/21 21:35:03.545,25.218
DOCKER,cifar10,418632,94460,12/03/21 21:35:03.979,25.652
DOCKER,cifar10,418632,94460,12/03/21 21:35:04.403,26.076
DOCKER,cifar10,418632,94460,12/03/21 21:35:04.835,26.508
DOCKER,cifar10,418632,94460,12/03/21 21:35:05.259,26.932
DOCKER,cifar10,418632,94460,12/03/21 21:35:05.683,27.356
DOCKER,cifar10,418632,94460,12/03/21 21:35:06.116,27.789
DOCKER,cifar10,418632,94460,12/03/21 21:35:06.540,28.213
DOCKER,cifar10,418632,94460,12/03/21 21:35:06.968,28.641
DOCKER,cifar10,418632,94460,12/03/21 21:35:07.403,29.076
DOCKER,cifar10,418632,94460,12/03/21 21:35:07.828,29.501
DOCKER,cifar10,418632,94460,12/03/21 21:35:08.262,29.935
DOCKER,cifar10,418632,94460,12/03/21 21:35:08.691,30.364
DOCKER,cifar10,418632,94460,12/03/21 21:35:09.127,30.8
DOCKER,cifar10,418632,94460,12/03/21 21:35:09.561,31.234
DOCKER,cifar10,418632,94460,12/03/21 21:35:09.991,31.664
DOCKER,cifar10,418632,94460,12/03/21 21:35:10.426,32.099
DOCKER,cifar10,418632,94460,12/03/21 21:35:10.867,32.54
DOCKER,cifar10,418632,94460,12/03/21 21:35:11.295,32.968
DOCKER,cifar10,418632,94460,12/03/21 21:35:11.731,33.404
DOCKER,cifar10,418632,94460,12/03/21 21:35:12.159,33.832
DOCKER,cifar10,418632,94460,12/03/21 21:35:12.591,34.264
DOCKER,cifar10,418632,94460,12/03/21 21:35:13.024,34.697
DOCKER,cifar10,418632,94460,12/03/21 21:35:13.461,35.134
DOCKER,cifar10,418632,94460,12/03/21 21:35:13.894,35.567
DOCKER,cifar10,418632,94460,12/03/21 21:35:14.322,35.995
DOCKER,cifar10,418632,94460,12/03/21 21:35:14.751,36.424
DOCKER,cifar10,418632,94460,12/03/21 21:35:15.180,36.853
DOCKER,cifar10,418632,94460,12/03/21 21:35:15.614,37.287
DOCKER,cifar10,418632,94460,12/03/21 21:35:16.052,37.725
DOCKER,cifar10,418632,94460,12/03/21 21:35:16.489,38.162
DOCKER,cifar10,418632,94460,12/03/21 21:35:16.925,38.598
DOCKER,cifar10,418632,94460,12/03/21 21:35:17.355,39.028
DOCKER,cifar10,418632,94460,12/03/21 21:35:17.789,39.462
DOCKER,cifar10,418632,94460,12/03/21 21:35:18.227,39.9
DOCKER,cifar10,418632,94460,12/03/21 21:35:18.667,40.34
DOCKER,cifar10,418632,94460,12/03/21 21:35:19.103,40.776
DOCKER,cifar10,418632,94460,12/03/21 21:35:19.538,41.211
DOCKER,cifar10,418632,94460,12/03/21 21:35:19.977,41.65
DOCKER,cifar10,418632,94460,12/03/21 21:35:20.417,42.09
DOCKER,cifar10,418632,94460,12/03/21 21:35:20.853,42.526
DOCKER,cifar10,416324,94156,12/03/21 21:35:21.264,42.937
SCLB,yolov4,5912,4,12/03/21 21:01:18.070,0.0
SCLB,yolov4,29732,7576,12/03/21 21:01:18.477,0.407
SCLB,yolov4,29732,16816,12/03/21 21:01:18.888,0.818
SCLB,yolov4,53532,46120,12/03/21 21:01:19.299,1.229
SCLB,yolov4,260132,166388,12/03/21 21:01:19.811,1.741
SCLB,yolov4,292712,192396,12/03/21 21:01:20.276,2.206
SCLB,yolov4,304492,211448,12/03/21 21:01:20.717,2.647
SCLB,yolov4,332140,239168,12/03/21 21:01:21.148,3.078
SCLB,yolov4,332140,239168,12/03/21 21:01:21.577,3.507
SCLB,yolov4,332140,239168,12/03/21 21:01:21.979,3.909
SCLB,yolov4,332140,239168,12/03/21 21:01:22.404,4.334
SCLB,yolov4,332140,239168,12/03/21 21:01:22.831,4.761
SCLB,yolov4,332140,239168,12/03/21 21:01:23.227,5.157
SCLB,yolov4,332140,239168,12/03/21 21:01:23.645,5.575
SCLB,yolov4,332140,239168,12/03/21 21:01:24.074,6.004
SCLB,yolov4,332140,239168,12/03/21 21:01:24.472,6.402
SCLB,yolov4,332140,239168,12/03/21 21:01:24.888,6.818
SCLB,yolov4,332140,239168,12/03/21 21:01:25.316,7.246
SCLB,yolov4,332140,239168,12/03/21 21:01:25.715,7.645
SCLB,yolov4,332140,239168,12/03/21 21:01:26.128,8.058
SCLB,yolov4,332140,239168,12/03/21 21:01:26.557,8.487
SCLB,yolov4,332140,239168,12/03/21 21:01:26.959,8.889
SCLB,yolov4,332140,239168,12/03/21 21:01:27.367,9.297
SCLB,yolov4,332140,239168,12/03/21 21:01:27.791,9.721
SCLB,yolov4,332140,239168,12/03/21 21:01:28.199,10.129
SCLB,yolov4,332140,239168,12/03/21 21:01:28.605,10.535
SCLB,yolov4,332140,239168,12/03/21 21:01:29.028,10.958
SCLB,yolov4,332460,239524,12/03/21 21:01:29.443,11.373
SCLB,yolov4,333932,240900,12/03/21 21:01:29.847,11.777
SCLB,yolov4,335148,242220,12/03/21 21:01:30.275,12.205
SCLB,yolov4,336684,243804,12/03/21 21:01:30.704,12.634
SCLB,yolov4,338156,245124,12/03/21 21:01:31.104,13.034
SCLB,yolov4,339308,246180,12/03/21 21:01:31.526,13.456
SCLB,yolov4,340908,248028,12/03/21 21:01:31.955,13.885
SCLB,yolov4,342380,249348,12/03/21 21:01:32.367,14.297
SCLB,yolov4,343532,250404,12/03/21 21:01:32.790,14.72
SCLB,yolov4,345068,251988,12/03/21 21:01:33.219,15.149
SCLB,yolov4,346540,253572,12/03/21 21:01:33.615,15.545
SCLB,yolov4,347756,254628,12/03/21 21:01:34.032,15.962
SCLB,yolov4,349292,256212,12/03/21 21:01:34.469,16.399
SCLB,yolov4,350764,257796,12/03/21 21:01:34.868,16.798
SCLB,yolov4,351980,258852,12/03/21 21:01:35.282,17.212
SCLB,yolov4,353516,260436,12/03/21 21:01:35.708,17.638
SCLB,yolov4,354988,262020,12/03/21 21:01:36.109,18.039
SCLB,yolov4,356204,263076,12/03/21 21:01:36.519,18.449
SCLB,yolov4,357420,264396,12/03/21 21:01:36.943,18.873
SCLB,yolov4,358956,265980,12/03/21 21:01:37.359,19.289
SCLB,yolov4,360428,267300,12/03/21 21:01:37.763,19.693
SCLB,yolov4,361644,268620,12/03/21 21:01:38.191,20.121
SCLB,yolov4,363180,270204,12/03/21 21:01:38.615,20.545
SCLB,yolov4,364652,271524,12/03/21 21:01:39.016,20.946
SCLB,yolov4,366316,273372,12/03/21 21:01:39.437,21.367
SCLB,yolov4,368364,275484,12/03/21 21:01:39.864,21.794
SCLB,yolov4,370604,277596,12/03/21 21:01:40.260,22.19
SCLB,yolov4,372332,279444,12/03/21 21:01:40.667,22.597
SCLB,yolov4,374380,281292,12/03/21 21:01:41.092,23.022
SCLB,yolov4,376364,283404,12/03/21 21:01:41.501,23.431
SCLB,yolov4,378092,284988,12/03/21 21:01:41.921,23.851
SCLB,yolov4,379180,286044,12/03/21 21:01:42.480,24.41
SCLB,yolov4,380396,287364,12/03/21 21:01:43.036,24.966
SCLB,yolov4,381292,288156,12/03/21 21:01:43.586,25.516
SCLB,yolov4,382636,289740,12/03/21 21:01:44.008,25.938
SCLB,yolov4,383468,290532,12/03/21 21:01:44.412,26.342
SCLB,yolov4,385580,292644,12/03/21 21:01:44.840,26.77
SCLB,yolov4,387820,294756,12/03/21 21:01:45.242,27.172
SCLB,yolov4,389484,296604,12/03/21 21:01:45.651,27.581
SCLB,yolov4,391532,298452,12/03/21 21:01:46.075,28.005
SCLB,yolov4,393772,300828,12/03/21 21:01:46.491,28.421
SCLB,yolov4,395500,302412,12/03/21 21:01:46.903,28.833
SCLB,yolov4,397228,304260,12/03/21 21:01:47.328,29.258
SCLB,yolov4,399536,306636,12/03/21 21:01:47.744,29.674
SCLB,yolov4,401008,307956,12/03/21 21:01:48.152,30.082
SCLB,yolov4,402352,309432,12/03/21 21:01:48.579,30.509
SCLB,yolov4,404400,311280,12/03/21 21:01:49.003,30.933
SCLB,yolov4,406640,313656,12/03/21 21:01:49.404,31.334
SCLB,yolov4,408368,315240,12/03/21 21:01:49.842,31.772
SCLB,yolov4,410672,317616,12/03/21 21:01:50.263,32.193
SCLB,yolov4,412656,319728,12/03/21 21:01:50.669,32.599
SCLB,yolov4,414384,321312,12/03/21 21:01:51.093,33.023
SCLB,yolov4,416432,323424,12/03/21 21:01:51.517,33.447
SCLB,yolov4,418672,325768,12/03/21 21:01:51.922,33.852
SCLB,yolov4,420400,327352,12/03/21 21:01:52.345,34.275
SCLB,yolov4,422448,329464,12/03/21 21:01:52.773,34.703
SCLB,yolov4,424688,331636,12/03/21 21:01:53.184,35.114
SCLB,yolov4,426416,333484,12/03/21 21:01:53.609,35.539
SCLB,yolov4,428464,335332,12/03/21 21:01:54.040,35.97
SCLB,yolov4,430704,337708,12/03/21 21:01:54.437,36.367
SCLB,yolov4,432432,339292,12/03/21 21:01:54.847,36.777
SCLB,yolov4,434096,341140,12/03/21 21:01:55.272,37.202
SCLB,yolov4,436464,343516,12/03/21 21:01:55.688,37.618
SCLB,yolov4,438448,345364,12/03/21 21:01:56.102,38.032
SCLB,yolov4,440112,347212,12/03/21 21:01:56.527,38.457
SCLB,yolov4,442160,349060,12/03/21 21:01:56.953,38.883
SCLB,yolov4,444400,351436,12/03/21 21:01:57.354,39.284
SCLB,yolov4,446128,353020,12/03/21 21:01:57.775,39.705
SCLB,yolov4,448176,355132,12/03/21 21:01:58.209,40.139
SCLB,yolov4,450416,357508,12/03/21 21:01:58.607,40.537
SCLB,yolov4,452144,359092,12/03/21 21:01:59.024,40.954
SCLB,yolov4,454196,361204,12/03/21 21:01:59.453,41.383
SCLB,yolov4,456436,363316,12/03/21 21:01:59.855,41.785
SCLB,yolov4,458164,365164,12/03/21 21:02:00.270,42.2
SCLB,yolov4,460212,367276,12/03/21 21:02:00.700,42.63
SCLB,yolov4,462196,369108,12/03/21 21:02:01.110,43.04
SCLB,yolov4,464180,371220,12/03/21 21:02:01.525,43.455
SCLB,yolov4,465908,372804,12/03/21 21:02:01.951,43.881
SCLB,yolov4,467956,374916,12/03/21 21:02:02.374,44.304
SCLB,yolov4,470196,377292,12/03/21 21:02:02.780,44.71
SCLB,yolov4,471860,378876,12/03/21 21:02:03.209,45.139
SCLB,yolov4,473908,380988,12/03/21 21:02:03.635,45.565
SCLB,yolov4,475636,382572,12/03/21 21:02:04.039,45.969
SCLB,yolov4,477044,383892,12/03/21 21:02:04.462,46.392
SCLB,yolov4,478772,385740,12/03/21 21:02:04.894,46.824
SCLB,yolov4,480180,387060,12/03/21 21:02:05.325,47.255
SCLB,yolov4,481652,388644,12/03/21 21:02:05.734,47.664
SCLB,yolov4,483892,390756,12/03/21 21:02:06.148,48.078
SCLB,yolov4,485620,392604,12/03/21 21:02:06.557,48.487
SCLB,yolov4,487348,394188,12/03/21 21:02:06.981,48.911
SCLB,yolov4,489652,396752,12/03/21 21:02:07.403,49.333
SCLB,yolov4,491636,398600,12/03/21 21:02:07.807,49.737
SCLB,yolov4,493364,400448,12/03/21 21:02:08.232,50.162
SCLB,yolov4,495412,402336,12/03/21 21:02:08.663,50.593
SCLB,yolov4,497652,404712,12/03/21 21:02:09.067,50.997
SCLB,yolov4,499316,406296,12/03/21 21:02:09.491,51.421
SCLB,yolov4,501364,408408,12/03/21 21:02:09.923,51.853
SCLB,yolov4,503604,410520,12/03/21 21:02:10.329,52.259
SCLB,yolov4,505332,412368,12/03/21 21:02:10.744,52.674
SCLB,yolov4,507380,414480,12/03/21 21:02:11.176,53.106
SCLB,yolov4,509368,416328,12/03/21 21:02:11.585,53.515
SCLB,yolov4,511352,418440,12/03/21 21:02:11.992,53.922
SCLB,yolov4,513080,420024,12/03/21 21:02:12.414,54.344
SCLB,yolov4,515128,422136,12/03/21 21:02:12.840,54.77
SCLB,yolov4,517368,424248,12/03/21 21:02:13.242,55.172
SCLB,yolov4,519096,426096,12/03/21 21:02:13.671,55.601
SCLB,yolov4,521144,428208,12/03/21 21:02:14.098,56.028
SCLB,yolov4,523384,430320,12/03/21 21:02:14.501,56.431
SCLB,yolov4,525112,432168,12/03/21 21:02:14.916,56.846
SCLB,yolov4,527160,434016,12/03/21 21:02:15.342,57.272
SCLB,yolov4,529080,436128,12/03/21 21:02:15.759,57.689
SCLB,yolov4,531064,437976,12/03/21 21:02:16.161,58.091
SCLB,yolov4,532792,439824,12/03/21 21:02:16.588,58.518
SCLB,yolov4,534840,421888,12/03/21 21:02:17.022,58.952
SCLB,cifar10,7104,2304,12/03/21 23:43:31.132,0.0
SCLB,cifar10,169740,76868,12/03/21 23:43:31.546,0.414
SCLB,cifar10,169740,76868,12/03/21 23:43:31.974,0.842
SCLB,cifar10,169740,76868,12/03/21 23:43:32.401,1.269
SCLB,cifar10,169740,76868,12/03/21 23:43:32.830,1.698
SCLB,cifar10,169884,76868,12/03/21 23:43:33.258,2.126
SCLB,cifar10,170028,77192,12/03/21 23:43:33.687,2.555
SCLB,cifar10,170304,77456,12/03/21 23:43:34.115,2.983
SCLB,cifar10,170448,77720,12/03/21 23:43:34.545,3.413
SCLB,cifar10,170736,77984,12/03/21 23:43:34.975,3.843
SCLB,cifar10,171024,77984,12/03/21 23:43:35.407,4.275
SCLB,cifar10,171168,78248,12/03/21 23:43:35.837,4.705
SCLB,cifar10,171460,78512,12/03/21 23:43:36.265,5.133
SCLB,cifar10,171604,78776,12/03/21 23:43:36.692,5.56
SCLB,cifar10,171892,79040,12/03/21 23:43:37.121,5.989
SCLB,cifar10,172036,79304,12/03/21 23:43:37.551,6.419
SCLB,cifar10,172324,79568,12/03/21 23:43:37.978,6.846
SCLB,cifar10,172600,79568,12/03/21 23:43:38.406,7.274
SCLB,cifar10,172744,79832,12/03/21 23:43:38.835,7.703
SCLB,cifar10,173032,80096,12/03/21 23:43:39.264,8.132
SCLB,cifar10,173176,80360,12/03/21 23:43:39.694,8.562
SCLB,cifar10,173452,80624,12/03/21 23:43:40.122,8.99
SCLB,cifar10,173740,80888,12/03/21 23:43:40.548,9.416
SCLB,cifar10,173884,81152,12/03/21 23:43:40.973,9.841
SCLB,cifar10,174028,81152,12/03/21 23:43:41.393,10.261
SCLB,cifar10,174316,81416,12/03/21 23:43:41.826,10.694
SCLB,cifar10,174448,81416,12/03/21 23:43:42.249,11.117
SCLB,cifar10,174592,81680,12/03/21 23:43:42.659,11.527
SCLB,cifar10,174736,81944,12/03/21 23:43:43.082,11.95
SCLB,cifar10,174880,81944,12/03/21 23:43:43.508,12.376
SCLB,cifar10,175168,82208,12/03/21 23:43:43.935,12.803
SCLB,cifar10,175444,82472,12/03/21 23:43:44.364,13.232
SCLB,cifar10,175588,82736,12/03/21 23:43:44.794,13.662
SCLB,cifar10,175876,83000,12/03/21 23:43:45.221,14.089
SCLB,cifar10,176020,83264,12/03/21 23:43:45.691,14.559
SCLB,cifar10,176308,83528,12/03/21 23:43:46.122,14.99
SCLB,cifar10,176456,83528,12/03/21 23:43:46.551,15.419
SCLB,cifar10,176744,83792,12/03/21 23:43:46.977,15.845
SCLB,cifar10,176888,84056,12/03/21 23:43:47.404,16.272
SCLB,cifar10,177176,84320,12/03/21 23:43:47.830,16.698
SCLB,cifar10,177464,84584,12/03/21 23:43:48.261,17.129
SCLB,cifar10,177596,84848,12/03/21 23:43:48.691,17.559
SCLB,cifar10,177884,84848,12/03/21 23:43:49.120,17.988
SCLB,cifar10,178028,85112,12/03/21 23:43:49.548,18.416
SCLB,cifar10,178316,85376,12/03/21 23:43:49.975,18.843
SCLB,cifar10,178592,85640,12/03/21 23:43:50.405,19.273
SCLB,cifar10,178736,85904,12/03/21 23:43:50.831,19.699
SCLB,cifar10,179024,86168,12/03/21 23:43:51.257,20.125
SCLB,cifar10,179168,86432,12/03/21 23:43:51.687,20.555
SCLB,cifar10,179456,86432,12/03/21 23:43:52.114,20.982
SCLB,cifar10,179732,86696,12/03/21 23:43:52.542,21.41
SCLB,cifar10,179876,86960,12/03/21 23:43:52.969,21.837
SCLB,cifar10,180164,87224,12/03/21 23:43:53.395,22.263
SCLB,cifar10,180308,87488,12/03/21 23:43:53.823,22.691
SCLB,cifar10,180584,87752,12/03/21 23:43:54.248,23.116
SCLB,cifar10,180872,88016,12/03/21 23:43:54.678,23.546
SCLB,cifar10,181016,88280,12/03/21 23:43:55.107,23.975
SCLB,cifar10,181304,88280,12/03/21 23:43:55.537,24.405
SCLB,cifar10,181448,88544,12/03/21 23:43:55.964,24.832
SCLB,cifar10,181740,88808,12/03/21 23:43:56.391,25.259
